Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
8,4,1,1,1489,"Hi Just booked a flight with Ryanair and cannot find an option to add Advanced Passenger Information anywhere, even in Manage my Booking. I usually travel with Easyjet so am used to filling in the information on their website. Where can I fill it in if travelling with Ryanair? I have heard that you now add all the details when checking in online instead of having a separate page to fill in whenever you like. However, I thought that API was required at least 48 hours before the flight time, yet Ryanair allow you to check in up to 4 hours before the flight leaves, so how does this work? Is there a well-hidden API option somewhere that I have missed? Many thanks in advance","[Hi ]Just booked a flight with Ryanair and cannot find an option to add Advanced Passenger Information anywhere, even in Manage my Booking. I usually travel with Easyjet so am used to filling in the information on their website. Where can I fill it in if travelling with Ryanair? [I have heard that you now add all the details when checking in online instead of having a separate page to fill in whenever you like.] However, I thought that API was required at least 48 hours before the flight time, yet Ryanair allow you to check in up to 4 hours before the flight leaves, so how does this work? Is there a well-hidden API option somewhere that I have missed? [Many thanks in advance]","[Hi Just booked a flight with Ryanair and ]cannot find an option to add Advanced Passenger Information anywhere, even in Manage my Booking. [I usually travel with Easyjet so am used to filling in the information on their website. ]Where can I fill it in if travelling with Ryanair? [I have heard that you now add all the details when checking in online instead of having a separate page to fill in whenever you like. However, I thought that API was required at least 48 hours before the flight time, yet Ryanair allow you to check in up to 4 hours before the flight leaves, so how does this work? Is there a well-hidden API option somewhere that I have missed? Many thanks in advance]",678,369,0.4557522124,1
8,4,1,1,1490,We are planning to use Iberia from Memphis to Chicago to Rome. The Iberian flight is scheduled to arrive from Memphis 1 hour and 15 minutes before the departure of the Iberian flight to Rome. I understand that all Iberian flights use Terminal 3. Would we have time to make our transatlantic flight?,[We are planning to use Iberia from Memphis to Chicago to Rome. ]The Iberian flight is scheduled to arrive from Memphis 1 hour and 15 minutes before the departure of the Iberian flight to Rome. [I understand that all Iberian flights use Terminal 3.] Would we have time to make our transatlantic flight?,[We are planning to use Iberia from Memphis to Chicago to Rome. ]The Iberian flight is scheduled to arrive from Memphis 1 hour and 15 minutes before the departure of the Iberian flight to Rome. [I understand that all Iberian flights use Terminal 3.] Would we have time to make our transatlantic flight?,298,0,1,1
8,4,1,1,1491,"Don't book tickets with airfare.com. They make their money on extra charges that are not necessary. When booking they charge you for delivery of paper tickets, which are then not required and no refund is given. They then say they are waiving the charges for substituting etickets. You have not notice of this when making your flight reservations.","Don't book tickets with airfare.com. They make their money on extra charges that are not necessary. When booking they charge you for delivery of paper tickets, [which are then not required and no refund is given. ]They then say they are waiving the charges for substituting etickets.[ You have not notice of this when making your flight reservations.]","[Don't book tickets with airfare.com. They make their money on extra charges that are not necessary. When booking they charge you for delivery of paper tickets, which are then not required and no refund is given. They then say they are waiving the charges for substituting etickets. You have not notice of this when making your flight reservations.]",347,226,0.34870317,1
8,4,1,1,1492,"Hi guys will be travelling with my 9months old baby,flying from Armstadam to Entebbe uganda ,its a 1O hrs flight and its during the day .So are there any tips ?i really need them.waiting to hear from you.","[Hi guys will be ]travelling with my 9months old baby,flying from Armstadam to Entebbe uganda ,its a 1O hrs flight and its during the day .So are there any tips ?[i really need them.waiting to hear from you.]","Hi guys will be travelling with my 9months old baby,[flying from Armstadam to Entebbe uganda] ,its a 1O hrs flight and its during the day .So are there any tips ?[i really need them.waiting to hear from you.]",204,55,0.7303921569,1
8,4,1,1,1493,can you please suggest that any special requirements available for women travelling alone........,can you please suggest that any special requirements available for women travelling alone[........],can you please suggest that any special requirements available for women travelling alone........,97,8,0.9175257732,0
8,4,1,1,1496,"We recently booked with Emirates a full paid 1st class return ticket from Hamburg to Mumbai via Dubai The ticket was issued in Hamburg, Germany. On our return leg , Emirates downgraded the aircraft from Dubai to Hamburg which did not have a 1st class and we were booked business class. What recourse do we have for compensation specifically applicable in the E.U .","[We recently booked with Emirates a full paid 1st class return ticket from Hamburg to Mumbai via Dubai The ticket was issued in Hamburg, Germany. On our return leg , ]Emirates downgraded the aircraft from Dubai to Hamburg which did not have a 1st class and we were booked business class. What recourse do we have for compensation specifically applicable in the E.U .","We recently booked with Emirates a full paid 1st class return ticket [from Hamburg to Mumbai via Dubai The ticket was issued in Hamburg, Germany.] On our return leg , Emirates downgraded the aircraft from Dubai to Hamburg which did not have a 1st class and we were booked business class. What recourse do we have for compensation specifically applicable in the E.U .",364,88,0.7582417582,1
8,4,1,1,1497,Why do budget airlines like Air Asia try to rip people off? Internet check in for Air Asia is not possible without agreeing to take their insurance!!!,[Why do budget airlines like Air Asia try to rip people off? ]Internet check in for Air Asia is not possible without agreeing to take their insurance!!!,Why [do budget airlines like Air Asia try to rip people off? ]Internet check in for Air Asia is not possible without agreeing to take their insurance!!!,150,3,0.98,1
8,4,1,1,1498,we found cheap price from montreal canada to houston usa from the website below. please advise if this website is reliable: http://www.cheapflightairs.com/ Thank you.,[we found cheap price from montreal canada to houston usa from the website below. ]please advise if this website is reliable: http://www.cheapflightairs.com/[ Thank you.],[we found cheap price from montreal canada to houston usa from the website below. ]please advise if this website is reliable: http://www.cheapflightairs.com/ Thank you.,166,11,0.9337349398,1
8,4,1,1,1499,Can my wife carry and hand luggage along with her ladies bag/purse? Regards ------,Can my wife carry and hand luggage along with her ladies bag/purse?[ Regards ------],Can my wife carry and hand luggage along with her ladies bag/purse? [Regards ------],82,0,1,1
8,4,1,1,1500,"I need to buy a ticket for my son, but just for him. Brussels Airlines does not allow the option to buy only a child's ticket. Are we the only people who has a situation that travelling plans change and we need to ADD a child passenger at the later stage? Any advice?","[I need to buy a ticket for my son, but just for him.] Brussels Airlines does not allow the option to buy only a child's ticket.[ Are we the only people who has a situation that travelling plans change and we need to ADD a child passenger at the later stage? Any advice?]","I need to buy a ticket for my son, [but just for him. Brussels Airlines does not allow the option to buy only a child's ticket. Are we the only people who has a situation that ]travelling plans change and we need to ADD a child passenger [at the later stage? Any advice?]",267,165,0.3820224719,1
8,4,1,1,1502,"I just booked a flight from Portugal to Bagkok to me and a friend of mine at Bravofly but we didn't have to put our Passport number anywhere in the reservation... Is that normal?!? Thank you,","I just booked a flight from Portugal to Bagkok to me and a friend of mine at Bravofly but we didn't have to put our Passport number anywhere in the reservation... Is that normal?!?[ Thank you,]","[I just booked a flight from Portugal to Bagkok to me and a friend of mine at Bravofly but ]we didn't have to put our Passport number anywhere in the reservation... Is that normal?!? [Thank you,]",191,90,0.5287958115,1
8,4,1,1,1503,"Hi I could do with a bit of guidance please, iv just got back off holiday (3 day break to Lanzarote). I tried to complain several times before my travel and even trying to rearrange flights etc and there was no help anywhere so I bascically had to put up and shut up. My issue was I saved money up for a while to be able to treat my mum to a little break away (personal reasons). I booked through low cost holidays iv had holidays through them before with no issues but this time when booking I specifically chose the return flight with Thomas cook and paid a considerable amount more to return with them as theirs was a later flight. After a couple of months I had another email confirmation through as Thomas cook had rescheduled their flight which was 7 hours earlier than the original time and also earlier than other flights I could of chose and paid less for! this resulted in us losing near enough a day off our holiday and also losing out on the extra money I spend choosing to fly with them. Ive tried to complain to low cost holidays but they say its not down to them so my complaint should be to Thomas cook but then when I try to complain to Thomas cook its void as I didn't book with them directly so I basically cant complain to them. Is their a higher body in which I could complain to as this seems to just be a vicious circle and I'm not getting anywhere?","[Hi I could do with a bit of guidance please, iv just got back off holiday (3 day break to Lanzarote). ]I tried to complain several times before my travel and even trying to rearrange flights etc and there was no help anywhere[ so I bascically had to put up and shut up.] My issue was I saved money up for a while to be able to treat my mum to a little break away (personal reasons). I booked through low cost holidays iv had holidays through them before with no issues but this time when booking I specifically chose the return flight with Thomas cook and paid a considerable amount more to return with them as theirs was a later flight. After a couple of months I had another email confirmation through as Thomas cook had rescheduled their flight which was 7 hours earlier than the original time and also earlier than other flights I could of chose and paid less for![ this resulted in us losing near enough a day off our holiday and also losing out on the extra money I spend choosing to fly with them. ]Ive tried to complain to low cost holidays but they say its not down to them so my complaint should be to Thomas cook but then when I try to complain to Thomas cook its void as I didn't book with them directly so I basically cant complain to them. Is their a higher body in which I could complain to as this seems to just be a vicious circle and I'm not getting anywhere?","[Hi I could do with a bit of guidance please, iv just got back off holiday (3 day break to Lanzarote). I tried to complain several times before my travel and even trying to rearrange flights etc and there was no help anywhere so I bascically had to put up and shut up. My issue was I saved money up for a while to be able to treat my mum to a little break away (personal reasons). I booked through low cost holidays iv had holidays through them before with no issues but this time when booking ]I specifically chose the return flight with Thomas cook and paid a considerable amount more to return with them as theirs was a later flight. [After a couple of months I had another email confirmation through as Thomas cook had rescheduled their flight which was 7 hours earlier than the original time and also earlier than other flights I could of chose and paid less for! this resulted in us losing near enough a day off our holiday and also losing out on the extra money I spend choosing to fly with them. Ive tried to complain to low cost holidays but they say its not down to them so my complaint should be to Thomas cook but then when I try to complain to Thomas cook its void as I didn't book with them directly so I basically cant complain to them. ]Is their a higher body in which I could complain to as [this seems to just be a vicious circle and I'm not getting anywhere?]",1372,892,0.3498542274,1
8,4,1,1,1504,"I fly a lot for biz and pleasure and just got back from London to New York last week after connecting from Spain. I have never been on a more unpleasant flight. I was in economy class. A 7+ hour flight with a family of 4 behind me. The kids were an infant maybe 4 months old and a 2 year old. The kids alternated crying, screaming, howling and seat kicking the entire flight. Parents did nothing to stop this. Directly beside across the aisle were 2 parents with Junior lap baby that looked way to big to be a lap baby. Just before the lunch service Dad decided he was going to change Junior's very soiled diaper right there in the seat. From my vantage point, I could both see and smell everything that was going on. Absolutely vile. Needless to say, I was shocked. Just before landing, round # 2. The parents just rolled up the used diapers and placed them under the seats! The aircraft bathrooms had diaper changing tables too! A lack of class by these parents. Wondering if anyone else has witnessed such rude behavior lately while flying? Would you have complained to the Crew?","[I fly a lot for biz and pleasure and just got back from London to New York last week after connecting from Spain. ]I have never been on a more unpleasant flight. I was in economy class. A 7+ hour flight with a family of 4 behind me. The kids were an infant maybe 4 months old and a 2 year old. The kids alternated crying, screaming, howling and seat kicking the entire flight. [Parents did nothing to stop this. ]Directly beside across the aisle were 2 parents with Junior lap baby that looked way to big to be a lap baby. Just before the lunch service Dad decided he was going to change Junior's very soiled diaper right there in the seat. From my vantage point, I could both see and smell everything that was going on. [Absolutely vile. Needless to say, I was shocked.] Just before landing, round # 2. The parents just rolled up the used diapers and placed them under the seats! The aircraft bathrooms had diaper changing tables too! A lack of class by these parents. Wondering if anyone else has witnessed such rude behavior lately while flying? Would you have complained to the Crew?","[I fly a lot for biz and pleasure and just got back from London to New York last week after connecting from Spain. I have never been on a more unpleasant flight. I was in economy class. A 7+ hour flight with a family of 4 behind me. The kids were an infant maybe 4 months old and a 2 year old. The kids alternated crying, screaming, howling and seat kicking the entire flight. Parents did nothing to stop this. Directly beside across the aisle were 2 parents with Junior lap baby that looked way to big to be a lap baby. Just before the lunch service Dad decided he was going to change Junior's very soiled diaper right there in the seat. From my vantage point, I could both see and smell everything that was going on. Absolutely vile. Needless to say, I was shocked. Just before landing, round # 2. ]The parents just rolled up the used diapers and placed them under the seats! [The aircraft bathrooms had diaper changing tables too! A lack of class by these parents. Wondering if anyone else has witnessed such rude behavior lately while flying? ]Would you have complained to the Crew?",1082,766,0.292051756,1
8,4,1,1,1506,I will be traveling with a group of 15 - 24 Girl Scouts (girls and adults) in June 2011 from Saint Louis to Zurich. Any recommendations on the best place to get group travel rates? Thanks?,I will be traveling with a group of 15 - 24 Girl Scouts (girls and adults) in June 2011 from Saint Louis to Zurich. Any recommendations on the best place to get group travel rates?[ Thanks?],I will be traveling with a group [of 15 - 24 Girl Scouts (girls and adults) ]in June 2011 from Saint Louis to Zurich. Any recommendations on the best place to get group travel rates? [Thanks?],188,42,0.7765957447,1
8,4,1,1,1507,Does anyone know if I can send my 16 year old as an adult with Thai ? His Dad will be meeting him at the other end but he will be flying solo otherwise .,Does anyone know if I can send my 16 year old as an adult with Thai ? His Dad will be meeting him at the other end[ but he will be flying solo otherwise .],Does anyone know if I can send my 16 year old as an adult with Thai ? His Dad will be meeting him at the other end [but he will be flying solo otherwise .],153,0,1,1
8,4,1,1,1508,"Tried to book a flight with virgin to Barbados premier economy and the web site was down just as I went to confirm booking, the following day the flights had increased by an amazing £600, now over £900 more than the original flight price, madness.! My own fault that I didn't call customer services on the day, I didn't have a chance as I was running to and from meetings on the day. Now I can not get a decent price after being given the oppotunity to see friends after such a traumatic time recenlty. How can £800 go to £1200 now over £1700 in days its crazy and they still have seats left!! It's greed...............","Tried to book a flight[ with virgin to Barbados premier economy ]and the web site was down just as I went to confirm booking, the following day the flights had increased by an amazing £600, now over £900 more than the original flight price[, madness.! My own fault that I didn't call customer services on the day, I didn't have a chance as I was running to and from meetings on the day. ]Now I can not get a decent price after being given the oppotunity to see friends after such a traumatic time recenlty. How can £800 go to £1200 now over £1700 in days its crazy and they still have seats left!![ It's greed...............]","Tried to book a flight with virgin [to Barbados premier economy] and the web site was down [just as I went to confirm booking, ]the following day the flights had increased by an amazing £600, now over £900 more than the original flight price, [madness.! My own fault that I didn't call customer services on the day, I didn't have a chance as I was running to and from meetings on the day. Now I can not get a decent price after being given the oppotunity to see friends after such a traumatic time recenlty. ]How can £800 go to £1200 now over £1700 in days [its crazy and they still have seats left!! It's greed...............]",619,206,0.6672051696,1
8,4,1,1,1510,We have flown this route before Washington Dulles to Heathrrow. Last time I booked - 5 months in advance - FOUR DAYS after I booked British Air lowered the fare by $400.00 EACH. Unbelievable!! Any ideas on when or how far ahead of time one should book ?--------,[We have flown this route before Washington Dulles to Heathrrow. Last time ]I booked - 5 months in advance - FOUR DAYS after I booked British Air lowered the fare by $400.00 EACH.[ Unbelievable!! ]Any ideas on when or how far ahead of time one should book ?[-------]-,[We have flown this route before] Washington Dulles to Heathrrow. [Last time ]I booked - 5 months in advance - FOUR DAYS after I booked British Air lowered the fare by $400.00 EACH. [Unbelievable!! ]Any ideas on when or how far ahead of time one should book ?[-------]-,261,30,0.8850574713,1
8,4,1,1,1511,"I can't seem to find any information on Sunwing and how large the seats are. Are they simular to Skyservice (Skysquish) or more like Air Transat and WestJet, or more generous like Air Canada? I am just trying to get a sense whether members of my party may require the seatbelt extenders, or if we are better off booking with another airline. Past experience has been that the seatbelt extenders were only required on SkyService, but no issues with economy class in the other airlines. Thank you!","[I can't seem to find any information on Sunwing and how large the seats are. Are they simular to Skyservice (Skysquish) or more like Air Transat and WestJet, or more generous like Air Canada? ]I am just trying to get a sense whether members of my party may require the seatbelt extenders, or if we are better off booking with another airline. Past experience has been that the seatbelt extenders were only required on SkyService, but no issues with economy class in the other airlines.[ Thank you!]","[I can't seem to find any information on ]Sunwing and how large the seats are. Are they simular to Skyservice (Skysquish) or more like Air Transat and WestJet, or more generous like Air Canada? [I am just trying to get a sense whether members of my party may require the seatbelt extenders, or if we are better off booking with another airline. Past experience has been that the seatbelt extenders were only required on SkyService, but no issues with economy class in the other airlines. Thank you!]",495,441,0.1090909091,1
8,4,1,1,1512,"Is is better / cheaper to buy China Eastern Airlines ticket from XIAN, China to HONG KONG with Chinese RMB or Hong Kong Dollars?","Is is better / cheaper to buy China Eastern Airlines ticket from XIAN, China to HONG KONG with Chinese RMB or Hong Kong Dollars?","Is is better / cheaper to buy China Eastern Airlines ticket from XIAN, China to HONG KONG with Chinese RMB or Hong Kong Dollars?",128,0,1,1
8,4,1,1,1513,"I have worked so hard at booking a flight with AirAsia and got all the details but when it gets to the 'choose the method of payment' it stops and that's it. It wouldn't be so bad but I spent all afternoon trying to book a flight on Lao Airlines. Whoa, are these sites unfriendly? Maybe they don't want internet customers? And ideas on what I could do to get to the confirmation step??","[I have worked so hard at booking a flight with AirAsia and got all the details but ]when it gets to the 'choose the method of payment' it stops and that's it. It wouldn't be so bad but I spent all afternoon trying to book a flight on Lao Airlines.[ Whoa, are these sites unfriendly? Maybe they don't want internet customers? ]And ideas on what I could do to get to the confirmation step??","[I have worked so hard at] booking a flight with AirAsia and got all the details but when it gets to the 'choose the method of payment' it stops and that's it. [It wouldn't be so bad but I spent all afternoon trying to book a flight on Lao Airlines. Whoa, are these sites unfriendly? Maybe they don't want internet customers? And ideas on ]what I could do to get to the confirmation step??",385,158,0.5896103896,1
8,4,1,1,1514,I'm at the early stages if planning a trip to California from UK Looking to fly fron Manchester or heathrow to any if the main California city airports . Will probably be going may/ June time and am looking for advice in best time to buy and route options that would give best deal . Any advice greatly appreciated,[I'm at the early stages if ]planning a trip to California from UK Looking to fly fron Manchester or heathrow to any if the main California city airports . Will probably be going may/ June time and am looking for advice in best time to buy and route options that would give best deal .[ Any advice greatly appreciated],[I'm at the early stages if planning a trip to California from UK Looking to ]fly fron Manchester or heathrow to any if the main California city airports . Will probably be going may/ June time and am looking for advice in best time to buy and route options that would give best deal [. Any advice greatly appreciated],314,49,0.8439490446,1
8,4,1,1,1515,"I've had two bad experiences on my trip to and from Vegas to Portland. Didn't really pay attention to the air carrier when booked ( kind of figured service was close to the same through out the industry, everyone is hungry right?). I'm not sure if every flight through spirit is late, but both of mine were! 2hrs late leaving PDX (sat their for over 5hrs), and now I'm sitting here writing this in the Vegas terminal where I have already been for 3hrs and will be for at least another 2 at this point. It's very frustrating and extremely unprofessional in my mind. Just wondering if anyone else has ran into issues of multiple delayed flights through spirit? I don't know how big this company's pockets are but if problems like this are persistent then I'm not sure it really matters, they'll dry up eventually.","[I've had two bad experiences on my trip to and from Vegas to Portland. Didn't really pay attention to the air carrier when booked ( kind of figured service was close to the same through out the industry, everyone is hungry right?). ]I'm not sure if every flight through spirit is late, but both of mine were! 2hrs late leaving PDX (sat their for over 5hrs)[, and now I'm sitting here writing this in the Vegas terminal where I have already been for 3hrs and will be for at least another 2 at this point. ]It's very frustrating and extremely unprofessional in my mind. Just wondering if anyone else has ran into issues of multiple delayed flights through spirit?[ I don't know how big this company's pockets are but if problems like this are persistent then I'm not sure it really matters, they'll dry up eventually.]","[I've had two bad experiences on my trip to and from Vegas to Portland. Didn't really pay attention to the air carrier when booked ( kind of figured service was close to the same through out the industry, everyone is hungry right?). I'm not sure if every flight through spirit is late, but both of mine were! 2hrs late leaving PDX (sat their for over 5hrs), and now I'm sitting here writing this in the Vegas terminal where I have already been for 3hrs and will be for at least another 2 at this point. It's very frustrating and extremely unprofessional in my mind. Just wondering if ]anyone else has ran into issues of multiple delayed flights through spirit? [I don't know how big this company's pockets are but if problems like this are persistent then I'm not sure it really matters, they'll dry up eventually.]",811,203,0.7496917386,1
8,4,1,1,1516,"Is there any way to find out when the peak, shoulder and low seasons are? I would preferably start with Qantas (to leave and return to Australia), but QF is not essential. I want to know a year in advance so I can book work leave dates - when does the price triple? And yes, no matter what they say, it does triple, as a school teacher, I've tried for many years (and I just resent this.)","Is there any way to find out when the peak, shoulder and low seasons are? I would preferably start with Qantas (to leave and return to Australia), but QF is not essential. I want to know a year in advance so I can book work leave dates - when does the price triple?[ And yes, no matter what they say, it does triple, as a school teacher, I've tried for many years (and I just resent this.)]","Is there any way to find out when the peak, shoulder and low seasons are? I would preferably start with Qantas (to leave and return to Australia), [but QF is not essential. ]I want to know a year in advance [so I can book work leave dates - ]when does the price triple? [And yes, no matter what they say, it does triple, as a school teacher, I've tried for many years (and I just resent this.)]",388,58,0.8505154639,1
8,4,1,1,1517,Hi off to the usa in a few days can i put my aersol tins eg deodrant and hairspray in my suitcase or is that banned now.thanks,[Hi ]off to the usa in a few days can i put my aersol tins [eg deodrant and hairspray ]in my suitcase or is that banned now[.thanks],Hi off to the usa in a few days can i put my aersol tins eg deodrant and hairspray in my suitcase or is that banned now.[thanks],126,29,0.7698412698,1
