Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
5,7,2,1,6538,Does anyone know when Alaska Airlines will be having a sale in the near future? We are flying from Sacramento to Vancouver in August.,Does anyone know when Alaska Airlines will be having a sale in the near future? [We are flying from Sacramento to Vancouver in August.],Does anyone know when Alaska Airlines will be having a sale in the near future? We are flying from Sacramento to Vancouver in August.,133,53,0.6015037594,0
5,7,2,1,6541,"Hi, I've just booked to go to Hurghada with Viking airlines. I've read some horror stories about them but have heard that they have improved and now have newer planes. Has anyone flown with them recently? I'd like to hear of experiences and thoughts on them! Thanks","[Hi, ]I've just booked to go to Hurghada with Viking airlines.[ I've read some horror stories about them but have heard that they have improved and now have newer planes. ]Has anyone flown with them recently? I'd like to hear of experiences and thoughts on them! [Thanks]","[Hi, ]I've just booked to go to Hurghada with Viking airlines. I've read some horror stories about them but have heard that they have improved and now have newer planes. Has anyone flown with them recently? [I'd like to hear of experiences and thoughts on them! Thanks]",265,160,0.3962264151,1
5,7,2,1,6545,I am just about to book a package holiday with easyjet but after reading some bad reviews I am getting slightly worried. Can anyone who has booked a package holiday with them give me some advice on this?? Many thanks Milissa,I am just about to book a package holiday with easyjet but after reading some bad reviews I am getting slightly worried. Can anyone who has booked a package holiday with them give me some advice on this?? [Many thanks Milissa],I am just about to book a package holiday with easyjet but after reading some bad reviews I am getting slightly worried. Can anyone who has booked a package holiday with them give me some advice on this??[ Many thanks Milissa],224,0,1,1
5,7,2,1,6547,On a flight from Mumbai to Brussels (Brussels airlines) and then switching airlines for flight from Brussels to Chicago (United Airlines) - will we have to go through customs in Brussels?,[On a flight from Mumbai to Brussels (Brussels airlines) and then switching airlines for flight from Brussels to Chicago (United Airlines) - ]will we have to go through customs in Brussels?,On a flight from Mumbai to Brussels (Brussels airlines) and then switching airlines for flight from Brussels to Chicago (United Airlines) - will we have to go through customs in Brussels?,187,140,0.2513368984,0
5,7,2,1,6548,Evening Just wondered if anyone had a valid discount code for the terminal 2 meet and greet parking. Thanks,[Evening ]Just wondered if anyone had a valid discount code for the terminal 2 meet and greet parking. [Thanks],[Evening] Just wondered if anyone had a valid discount code for the terminal 2 meet and greet parking. [Thanks],107,0,1,1
5,7,2,1,6549,"Hi, I recently purchased a set of AirAsia tickets (Singapore-Osaka) and (Tokyo-Singapore) from their booking website. May I know if stuff like Airport Taxes and Fuel Surcharges are included in the ticket price? Thank you","[Hi, ]I recently purchased a set of AirAsia tickets [(Singapore-Osaka) and (Tokyo-Singapore)] from their booking website. May I know if stuff like Airport Taxes and Fuel Surcharges are included in the ticket price? [Thank you]","Hi, I recently purchased a set of AirAsia tickets (Singapore-Osaka) and (Tokyo-Singapore) from their booking website. May I know if stuff like Airport Taxes and Fuel Surcharges are included in the ticket price? [Thank you]",220,43,0.8045454545,1
5,7,2,1,6553,Do anyone have experience of flying TAP to Brazil? Any comments would be appreciated.,Do anyone have experience of flying TAP to Brazil? [Any comments would be appreciated.],Do anyone have experience of flying TAP to Brazil? Any comments would be appreciated.,85,34,0.6,0
5,7,2,1,6554,"Appreciate TA responses to my previous inquiry for this trip in First on either Delta, American or United. Now, because of FF miles and favorable schedule, I have another option of using USAir through LAS out and PHX back. Airbus 320 out and Airbus 321/319 back. My concern is many reviews that USair service is lousy. Please advise.","[Appreciate TA responses to my previous inquiry for this trip in First on either Delta, American or United. Now, because of FF miles and favorable schedule, I have another option of using USAir through LAS out and PHX back. Airbus 320 out and Airbus 321/319 back. ]My concern is many reviews that USair service is lousy. [Please advise.]","[Appreciate TA responses to my previous inquiry for this trip in First on either Delta, American or United. Now, because of FF miles and favorable schedule, I have another option of using USAir through LAS out and PHX back. Airbus 320 out and Airbus 321/319 back. My concern is many reviews that USair service is lousy. Please advise.]",333,54,0.8378378378,1
5,7,2,1,6555,Hi Given the possibility of extra security checks on US flights does the following connection time seem too tight as the travel agent thinks it is ok but I have my doubts. Dublin to LHR on Aer Lingus ETA 0910 in T1 and departing on Virgin Atlantic from T3 to San Francisco ETD 1100. I think this connection is too tight but any advice (especially from anyone who has travelled to the States from LHR recently) would be welcome.,[Hi Given the possibility of extra security checks on US flights does the following connection time seem too tight as the travel agent thinks it is ok but I have my doubts. ]Dublin to LHR on Aer Lingus ETA 0910 in T1 and departing on Virgin Atlantic from T3 to San Francisco ETD 1100. I think this connection is too tight [but any advice (especially from anyone who has travelled to the States from LHR recently) would be welcome.],[Hi] [Given the possibility of extra security checks on US flights does the following connection time seem too tight as the travel agent thinks it is ok but I have my doubts. ]Dublin to LHR on Aer Lingus ETA 0910 in T1 and departing on Virgin Atlantic from T3 to San Francisco ETD 1100. I think this connection is too tight but any advice (especially from anyone who has travelled to the States from LHR recently) would be welcome.,427,107,0.7494145199,1
5,7,2,1,6556,"Hi, As information to those who are frequent AA or One World alliance passengers and fly to/from/via LAX and Shanghai. AA today announced they received regulatory (DOT) approval to start new non-stop daily LAX-PVG service. They report that it will commence on April 2011-- using 3-cabin B772's. This will be the only LAX-China service operated by a US carrier. Full release from AA here: aa.mediaroom.com/index.php?s=43&item;=3037 Travel Safe,","Hi, As information to those who are frequent AA or One World alliance passengers and fly to/from/via LAX and Shanghai. AA today announced they received regulatory (DOT) approval to start new non-stop daily LAX-PVG service. They report that it will commence on April 2011-- using 3-cabin B772's. This will be the only LAX-China service operated by a US carrier. Full release from AA here: aa.mediaroom.com/index.php?s=43&item;=3037 Travel Safe,","[Hi, As information to those who are frequent AA or One World alliance passengers and fly to/from/via LAX and Shanghai. AA today announced they received regulatory (DOT) approval to start new non-stop daily LAX-PVG service. They report that it will commence on April 2011-- using 3-cabin B772's. This will be the only LAX-China service operated by a US carrier. Full release from AA here: aa.mediaroom.com/index.php?s=43&item;=3037 Travel Safe,]",443,443,0,0
5,7,2,1,6559,"Hi, I'm flying Gold Coast, AUS to Narita airport, Japan at the end of the month. It's a direct flight (no stop-overs), leaving at 10:50 and arriving in Japan at 18:55pm. Sleeping isn't really an option, I suck at sleeping through the day and there is only a 1 hour time difference between Aus and Japan. I'm bringing my iPod touch, and other interesting activities. Also, I'm flying Jetstar, anyone flown with them to Narita? Thanks in advance.","[Hi, I'm flying Gold Coast, AUS to Narita airport, Japan at the end of the month. It's a direct flight (no stop-overs), leaving at 10:50 and arriving in Japan at 18:55pm. Sleeping isn't really an option, I suck at sleeping through the day and there is only a 1 hour time difference between Aus and Japan. I'm bringing my iPod touch, and other interesting activities. Also,] I'm flying Jetstar, anyone flown with them to Narita? [Thanks in advance.]","[Hi,] I'm flying Gold Coast, AUS to Narita airport, Japan at the end of the month. It's a direct flight (no stop-overs), leaving at 10:50 and arriving in Japan at 18:55pm. [Sleeping isn't really an option, I suck at sleeping through the day and there is only a 1 hour time difference between Aus and Japan. ]I'm bringing my iPod touch, and other interesting activities.[ Also, ]I'm flying Jetstar, anyone flown with them to Narita? [Thanks in advance.]",444,224,0.4954954955,1
5,7,2,1,6561,"We will be going to Amsterdam from Los Angeles in Mid-May, 2014. Does anyone have thoughts as to when we should book the flights? The fares are pretty high right now. I know there are no guarantees that the fares will come down, but I would really appreciate any advise on this. Thank you!","We will be going to Amsterdam from Los Angeles in Mid-May, 2014. Does anyone have thoughts as to when we should book the flights? [The fares are pretty high right now. I know there are no guarantees that the fares will come down, but I would really appreciate any advise on this. Thank you!]","We will be going to Amsterdam from Los Angeles in Mid-May, 2014. Does anyone have thoughts as to when we should book the flights? [The fares are pretty high right now. I know there are no guarantees that the fares will come down, but I would really appreciate any advise on this. Thank you!]",289,0,1,1
5,7,2,1,6563,Does anyone know if there is a particular time of year when airlines tend to have good prices on airfare? We're going on a Carnival Cruise in June 2007 and want to find the best deal on airfare. Thanks!,Does anyone know if there is a particular time of year when airlines tend to have good prices on airfare? [We're going on a Carnival Cruise in June 2007 and want to find the best deal on airfare. Thanks!],Does anyone know if there is a particular time of year when airlines tend to have good prices on airfare? [We're going on a Carnival Cruise in June 2007 and want to find the best deal on airfare. Thanks!],202,0,1,1
5,7,2,1,6564,"I was on a Lufthansa flight between Munich and JFK last week. There were a total of five (5) babies in the bulkhead row in front of my husband and me. The crying and screaming of so many babies setting each other off led to those paying passengers around them getting less service from the staff, while they concentrated their attention on the young children. Surely, children can be more evenly distributed throughout the plane. Five in one row made everyone around them suffer through a miserable flight. Candace Kahn San Francisco","I was on a Lufthansa flight between Munich and JFK last week. There were a total of five (5) babies in the bulkhead row in front of my husband and me. The crying and screaming of so many babies setting each other off led to those paying passengers around them getting less service from the staff, while they concentrated their attention on the young children. Surely, children can be more evenly distributed throughout the plane. Five in one row made everyone around them suffer through a miserable flight. Candace Kahn San Francisco","[I was on a Lufthansa flight between Munich and JFK last week. There were a total of five (5) babies in the bulkhead row in front of my husband and me. The crying and screaming of so many babies setting each other off led to those paying passengers around them getting less service from the staff, while they concentrated their attention on the young children. Surely, children can be more evenly distributed throughout the plane. Five in one row made everyone around them suffer through a miserable flight. Candace Kahn San Francisco]",533,533,0,0
5,7,2,1,6565,Does etihad charge a fee if you check in via their counter? We have flight from paris this sunday. Had experience with ryanair we were charged 45 euro per person for check in through counter.,Does etihad charge a fee if you check in via their counter? [We have flight from paris this sunday. Had experience with ryanair we were charged 45 euro per person for check in through counter.],Does etihad charge a fee if you check in via their counter? [We have flight from paris this sunday. Had experience with ryanair we were charged 45 euro per person for check in through counter.],191,0,1,1
5,7,2,1,6566,"A question for UK or non EU experts We have booked flights to Spain, out from UK with Vueling back with Iberia but did it through a third party site. When I try to submit Advance Passenger information to the airlines they require a booking code. I have two booking references one from the third party site the other for Vueling ( presumably given by them to the site that booked for me) but neither of them is accepted by the Vueling website. I cannot find a FAQ or email enquiry form to ask anyone directly.. has anyone any suggestions of what I should do next?","[A question for UK or non EU experts We have booked flights to Spain, out from UK with Vueling back with Iberia but did it through a third party site. When I try to submit Advance Passenger information to the airlines they require a booking code. I have two booking references one from the third party site the other for Vueling ( presumably given by them to the site that booked for me) but neither of them is accepted by the ]Vueling [website. I cannot find a] FAQ or email enquiry form to ask anyone directly[.. has anyone any suggestions of what I should do next?]","[A question for UK or non EU experts] We have booked flights to Spain, out from UK with Vueling back with Iberia but did it through a third party site. When I try to submit Advance Passenger information to the airlines they require a booking code. I have two booking references one from the third party site the other for Vueling ( presumably given by them to the site that booked for me) but neither of them is accepted by the Vueling website. I cannot find a FAQ or email enquiry form to ask anyone directly.. has anyone any suggestions of what I should do next?",562,469,0.165480427,1
5,7,2,1,6567,Dear Forum Members. I was wondering if any of you are I.A.P.A. (International Airline Passenger Association) members and if you could share your experiences (or experiences of other persons that you know about) in regards to insurance claims with them. Best regards. Cosmopol,[Dear Forum Members. ]I was wondering if any of you are I.A.P.A. (International Airline Passenger Association) members and if you could share your experiences [(or experiences of other persons that you know about) in regards to insurance claims with them. Best regards. Cosmopol],[Dear Forum Members. ]I was wondering if any of you are I.A.P.A. (International Airline Passenger Association) members and if you could share your experiences (or experiences of other persons that you know about) in regards to insurance claims with them. [Best regards. Cosmopol],275,94,0.6581818182,1
5,7,2,1,6568,"Next week we are off to Tunisia with Thomas Cook. I have just received a letter from them to tell me that ""in response to market research"" they are withdrawing the in-flight entertainment package (films etc) but will rent me a PSP for £7.50 I have to wonder exactly who ticked the market research box ""Yes, please stop helping me pass the time with films and other entertainment and try to squeeze another £7.50 out of me instead"". I know times are hard, but why do these companies insult our intelligence by claiming that the latest penny-pinching reduction in service is an “improvement”? Geoff","[Next week we are off to Tunisia with Thomas Cook. I have just received a letter from them to tell me that ""in response to market research"" they are withdrawing the in-flight entertainment package (films etc) but will rent me a PSP for £7.50 I have to wonder exactly who ticked the market research box ""Yes, please stop helping me pass the time with films and other entertainment and try to squeeze another £7.50 out of me instead"". I know times are hard, but ]why do these companies insult our intelligence by claiming that the latest penny-pinching reduction in service is an “improvement”? [Geoff]","Next week we are off to Tunisia with Thomas Cook. I have just received a letter from them to tell me that ""in response to market research"" they are withdrawing the in-flight entertainment package (films etc) but will rent me a PSP for £7.50 I have to wonder exactly who ticked the market research box ""Yes, please stop helping me pass the time with films and other entertainment and try to squeeze another £7.50 out of me instead"". I know times are hard, but why do these companies insult our intelligence by claiming that the latest penny-pinching reduction in service is an “improvement”? [Geoff]",596,459,0.2298657718,1
5,7,2,1,6570,4 Hours delayed on a 45 minute trip. Who knew driving was quicker? They do not have the fleet capability to substitute planes if there is a mechanical problem....First and last experience...Sorry I cheated on you Southwest.,4 Hours delayed on a 45 minute trip. Who knew driving was quicker? They do not have the fleet capability to substitute planes if there is a mechanical problem....First and last experience...Sorry I cheated on you Southwest.,4 Hours delayed on a 45 minute trip. Who knew driving was quicker? They do not have the fleet capability to substitute planes if there is a mechanical problem....[First and last experience...]Sorry I cheated on you Southwest.,223,28,0.8744394619,0
5,7,2,1,6571,"I flew recently with Qatar Airways between Melbourne and Nairobi. When I checked in at Melbourne Airport I had the misfortune to be quite ill with flu and on top of not feeling well I had problems with my ticket. Instead of being helpful and sympathetic the Australian staff working behind the counters sent me away 4 times to different counters to try and sort out my problem which took over an 1 1/2 hours. Once on board the plane I was put next to a small baby and on asking the cabin crew if I could be moved as I did not want to give the child my germs, I was rudely told that there was nothing they could do for me. All in all my flight from the moment of check in to when I landed was an absolute nightmare. Have other passengers had the bad luck of dealing with rude and unhelpful Qatar Airways staff?","[I flew recently with Qatar Airways between Melbourne and Nairobi. When I checked in at Melbourne Airport I had the misfortune to be quite ill with flu and on top of not feeling well I had problems with my ticket. Instead of being helpful and sympathetic the Australian staff working behind the counters sent me away 4 times to different counters to try and sort out my problem which took over an 1 1/2 hours. Once on board the plane I was put next to a small baby and on asking the cabin crew if I could be moved as I did not want to give the child my germs, I was rudely told that there was nothing they could do for me. All in all my flight from the moment of check in to when I landed was an absolute nightmare. ]Have other passengers had the bad luck of dealing with rude and unhelpful Qatar Airways staff?","I flew recently with Qatar Airways between Melbourne and Nairobi. When I checked in at Melbourne Airport I had the misfortune to be quite ill with flu and on top of not feeling well I had problems with my ticket. [Instead of being helpful and sympathetic the Australian staff working behind the counters sent me away 4 times to different counters to try and sort out my problem which took over an 1 1/2 hours. ]Once on board the plane I was put next to a small baby and on asking the cabin crew if I could be moved as I did not want to give the child my germs, I was rudely told that there was nothing they could do for me. All in all my flight from the moment of check in to when I landed was an absolute nightmare. Have other passengers had the bad luck of dealing with rude and unhelpful Qatar Airways staff?",809,517,0.3609394314,1
5,7,2,1,6572,Good article about airline use of one-page to display all baggage fees and extra charges. airfarewatchdog.com/blog/…,Good article about airline use of one-page to display all baggage fees and extra charges. airfarewatchdog.com/blog/…,Good article about airline use of one-page to display all baggage fees and extra charges. airfarewatchdog.com/blog/…,116,0,1,1
5,7,2,1,6575,"We're looking at flying from NYC to Rome. Aer Lingus has a flight that suits us timewise, but travels NYC -- Dublin -- Rome. Question: The ""layover"" in Dublin is 1hr 45min. I assume as we will be ""in transit"", that will be sufficient time?","We're looking at flying from NYC to Rome. Aer Lingus [has a flight that suits us timewise, but travels NYC -- Dublin -- Rome. Question: ]The ""layover"" in Dublin is 1hr 45min. I assume as we will be ""in transit"", that will be sufficient time?","We're looking at flying from NYC to Rome. Aer Lingus has a flight that suits us timewise, but travels NYC -- Dublin -- Rome. Question: The ""layover"" in Dublin is 1hr 45min. I assume as we will be ""in transit"", that will be sufficient time?",239,82,0.6569037657,0
5,7,2,1,6576,Hi there.. Im travelling from Sydney to Toronto via Vancouver and would like to bring back a bottle of wine or two from Duty Free. Im not planning to check in any luggage.. Is it possible to carry on duty free liquor? Thanks!,[Hi there.. ]Im travelling from Sydney to Toronto via Vancouver and would like to bring back a bottle of wine or two from Duty Free. [Im not planning to check in any luggage.. ]Is it possible to carry on duty free liquor? [Thanks!],Hi there.. Im travelling from Sydney to Toronto via Vancouver and would like to bring back a bottle of wine or two from Duty Free. Im not planning to check in any luggage.. Is it possible to carry on duty free liquor? [Thanks!],225,53,0.7644444444,1
5,7,2,1,6577,"Hi Guys Just looking for some advice, a friend of mine has just had her flight cancelled from Sydney to Hong Kong by Fiji Airlines, they offered her an alternative flight 2 days later which doesn't suit as she'll miss the event she's scheduled to attend. She's now asking Fiji Airways for a refund to which they are flat out refusing to give her. The fare rules of the ticket state that it's non-refundable but as it's the airline who have cancelled the flight and the alternative flight is not an option, do she have any right to a refund? Her consumer rights would be under governed by Australian law. Cheers,","[Hi Guys Just looking for some advice, a friend of mine has just had her ]flight cancelled from Sydney to Hong Kong by Fiji Airlines,[ they offered her an alternative flight 2 days later which doesn't suit as she'll miss the event she's scheduled to attend. She's now asking Fiji Airways for a refund to which they are flat out refusing to give her. The fare rules of the ticket state that it's non-refundable but as it's the airline who have cancelled the flight and the alternative flight is not an option,] do she have any right to a refund? [Her consumer rights would be under governed by Australian law. Cheers,]","[Hi Guys ]Just looking for some advice, a friend of mine has just had her flight cancelled from Sydney to Hong Kong by Fiji Airlines, they offered her an alternative flight 2 days later which doesn't suit as she'll miss the event she's scheduled to attend. She's now asking Fiji Airways for a refund to which they are flat out refusing to give her. The fare rules of the ticket state that it's non-refundable but as it's the airline who have cancelled the flight and the alternative flight is not an option, do she have any right to a refund? Her consumer rights would be under governed by Australian law[. Cheers,]",611,499,0.1833060556,1
5,7,2,1,6578,"Hi, I tried to buy my ticket from lstanbul to Amsterdam via Go to gate and the web site charged me two times with no confirmed flight ticket. Any idea about recharged terms. Thank you Cihan","[Hi, ]I tried to buy my ticket from lstanbul to Amsterdam via Go to gate and the web site charged me two times with no confirmed flight ticket.[ Any idea about recharged terms. Thank you Cihan]","[Hi, ]I tried to buy my ticket from lstanbul to Amsterdam via Go to gate and the web site charged me two times with no confirmed flight ticket. Any idea about recharged terms.[ Thank you Cihan]",189,31,0.835978836,1
5,7,2,1,6580,"Just a heads up for my fellow TripAdvisior travelers: Delta ""Partners"" with Alitalia out of Rome. First off, FCO is a terrible airport to travel to/from or through. They are always packed with too few staff (counters & ""TSA"" checkpoints), the flights NEVER take off on time, you can't understand the PA system and a Coke costs 6 Euros. And, I have a problem every time I use Alitalia. They are famous for switching your seats if they have an Alitalia frequent flyer book after you who asks for your seats. They always give first priority to their own frequent flyers. It's happened to me three times now (most recently 9/14), so they still do it. You can go ahead book through Delta, but make sure that it's a Delta flight on Delta equipment. Otherwise, you're taking your chances. These forums are valuable only if you post recent and useful info. If you have a good experience; post it. If it's bad, such as mine; post it as well. Good luck.","Just a heads up for my fellow TripAdvisior travelers: Delta ""Partners"" with Alitalia out of Rome. First off, FCO is a terrible airport to travel to/from or through. They are always packed with too few staff (counters & ""TSA"" checkpoints), the flights NEVER take off on time, you can't understand the PA system and a Coke costs 6 Euros. And, I have a problem every time I use Alitalia. They are famous for switching your seats if they have an Alitalia frequent flyer book after you who asks for your seats. They always give first priority to their own frequent flyers. It's happened to me three times now (most recently 9/14), so they still do it. You can go ahead book through Delta, but make sure that it's a Delta flight on Delta equipment. Otherwise, you're taking your chances. These forums are valuable only if you post recent and useful info. If you have a good experience; post it. If it's bad, such as mine; post it as well. Good luck.","[Just a heads up for my fellow TripAdvisior travelers:] Delta ""Partners"" with Alitalia out of Rome. First off, FCO is a terrible airport to travel to/from or through. They are always packed with too few staff (counters & ""TSA"" checkpoints), the flights NEVER take off on time, you can't understand the PA system and a Coke costs 6 Euros. And, I have a problem every time I use Alitalia. They are famous for switching your seats if they have an Alitalia frequent flyer book after you who asks for your seats. They always give first priority to their own frequent flyers. It's happened to me three times now (most recently 9/14), so they still do it. You can go ahead book through Delta, but make sure that it's a Delta flight on Delta equipment. [Otherwise, you're taking your chances. These forums are valuable only if you post recent and useful info. If you have a good experience; post it. If it's bad, such as mine; post it as well. ]Good luck.",943,243,0.7423117709,0
5,7,2,1,6583,"We are flying Lufthansa premium economy from Charlotte to Munich in Sept. Has anyone else flown with them in this class? If so can you review the experience. I paid $200 extra for each seat Clt to Munich but had to pay $500 extra for each seat on the way home from Munich to Charlotte. Not sure why this huge disparity but was essentially told by Lufthansa ""we do so because we can"". thanks for your response in advance....","We are flying Lufthansa premium economy from Charlotte to Munich in Sept. Has anyone else flown with them in this class? [If so can you review the experience. I paid $200 extra for each seat Clt to Munich but had to pay $500 extra for each seat on the way home from Munich to Charlotte. Not sure why this huge disparity but was essentially told by Lufthansa ""we do so because we can"". thanks for your response in advance....]","We are flying Lufthansa premium economy from Charlotte to Munich in Sept. Has anyone else flown with them in this class? If so can you review the experience. I paid $200 extra for each seat Clt to Munich but had to pay $500 extra for each seat on the way home from Munich to Charlotte. Not sure why this huge disparity but was essentially told by Lufthansa ""we do so because we can["". thanks for your response in advance....]",423,260,0.3853427896,1
5,7,2,1,6585,"Hi, I've found great deals on a site called lessno.com. actually I was transferred there when I used the searchengine sprice.com. But I wanna know if anyone has booked flights with lessno.com, just to verify I can trust them. thanks!","[Hi, I've found great deals on a site called lessno.com. actually I was transferred there when I used the searchengine sprice.com. But ]I wanna know if anyone has booked flights with lessno.com, just to verify I can trust them. [thanks!]","[Hi, ]I've found great deals on a site called lessno.com. actually I was transferred there when I used the searchengine sprice.com. But I wanna know if anyone has booked flights with lessno.com, just to verify I can trust them.[ thanks!]",233,130,0.4420600858,1
