Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
3,7,2,2,7529,how much is round trip from Anaheim tostation to El Paso Texas,how much is round trip from Anaheim tostation to El Paso Texas,how much is round trip from Anaheim tostation to El Paso Texas,62,0,1,1
3,7,2,2,7530,There is an error message when I tried to purchase my tickets please help,There is an error message when I tried to purchase my tickets please help,There is an error message when I tried to purchase my tickets [please help],73,11,0.8493150685,0
3,7,2,2,7531,"I have a member number, how do I apply it to my travel this week","I have a member number, how do I apply it to my travel this week","I have a member number, how do I apply it to my travel this week",64,0,1,1
3,7,2,2,7532,I live in florida and want to take the train to boston,I live in florida and want to take the train to boston,I live in florida and want to take the train to boston,54,0,1,1
3,7,2,2,7533,Can my ticket be used to board at a different stop along the way?,Can my ticket be used to board at a different stop along the way?,Can my ticket be used to board at a different stop along the way?,65,0,1,1
3,7,2,2,7534,"If I have a ticket for a certain time but could use an earlier ticket, what do I do?","If I have a ticket for a certain time but could use an earlier ticket, what do I do?","[If ]I have a ticket for a certain time but could use an earlier ticket, what do I do?",84,3,0.9642857143,0
3,7,2,2,7536,"i cannot purchase ticket. notice says i have an invalid character, which i do not.","i cannot purchase ticket. notice says i have an invalid character, which i do not.","i cannot purchase ticket. notice says i have an invalid character, which i do not.",82,0,1,1
3,7,2,2,7537,"I purchased a round trip ticket to Kingston, Rhode Island for Friday November 13 and can't find my ticket - don't remember if I printed my ticket out - can you help me","I purchased a round trip ticket to Kingston, Rhode Island for Friday November 13 and can't find my ticket - [don't remember if I printed my ticket out -] can you help me","[I ]purchased a round trip ticket to Kingston, Rhode Island for Friday November 13 and can't find my ticket [- don't remember if I printed my ticket out - ]can you help me",167,2,0.9880239521,1
3,7,2,2,7538,I bought a ticket for a train trip tomorrow. Now I need to leave today can I use my existing ticket and pay the difference,I bought a ticket for a train trip tomorrow. [Now ]I need to leave today can I use my existing ticket and pay the difference,I bought a ticket for a train trip tomorrow. Now I need to leave today can I use my existing ticket and pay the difference,122,4,0.9672131148,0
3,7,2,2,7539,do i need to print tickets bought online or show on phone,do i need to print tickets bought online or show on phone,do i need to print tickets bought online or show on phone,57,0,1,1
3,7,2,2,7542,what would the cost for 2 adult from Toronto going to New York from Dec4-Dec6 Round Trip,what would the cost for 2 adult from Toronto going to New York from Dec4-Dec6 Round Trip,[what would the] cost for 2 adult from Toronto going to New York from Dec4-Dec6 Round Trip,88,14,0.8409090909,0
3,7,2,2,7543,"I live in Canton, Il. Want to go to Jackson, Mi. Not understanding the printed schedules online.","I live in Canton, Il. Want to go to Jackson, Mi. Not understanding the printed schedules online.","I live in Canton, Il. Want to go to Jackson, Mi. Not understanding the printed schedules online.",96,0,1,1
3,7,2,2,7545,I need to get from newark De to American University can you help me out?,I need to get from newark De to American University [can you help me out?],I need to get from newark De to American University can you help me out?,72,20,0.7222222222,0
3,7,2,2,7546,hello. i just wanted to know if theirs pet allowed in the train?,hello. i just wanted to know if [theirs ]pet allowed in the train?,[hello.] i just wanted to know if [theirs] pet allowed in the train?,64,6,0.90625,1
3,7,2,2,7547,I am trying to get a quote leaving Indianapolis going to Wisconsin,I am trying to get a quote leaving Indianapolis going to Wisconsin,I am trying to get a quote leaving Indianapolis going to Wisconsin,66,0,1,1
3,7,2,2,7548,"Can the cname- employee (children) passes be used for the Wilkes-Barre, PA Bus Station or do we need to purchase a ticket?","Can the cname- employee (children) passes be used for the Wilkes-Barre, PA Bus Station or do we need to purchase a ticket?","Can the cname- employee (children) passes be used for the Wilkes-Barre, PA Bus Station or do we need to purchase a ticket?",122,0,1,1
3,7,2,2,7550,hello is there free wifi on the car train from Lorton va to,hello is there free wifi on the car train from Lorton va to,hello is there free wifi on the car train from Lorton va [to],59,2,0.9661016949,0
3,7,2,2,7554,"I would like to take the train from Palm Springs Ca to Escondido, Ca","I would like to take the train from Palm Springs Ca to Escondido, Ca","I would like to take the train from Palm Springs Ca to Escondido, Ca",68,0,1,1
3,7,2,2,7555,How much time do I need to allow to be at the station before departure,How much time do I need to allow [to be at the station ]before departure,How much time do I need to allow to be at the station before departure,70,21,0.7,0
3,7,2,2,7558,On the Coast Starlight what is the difference between the $22.95 coach seat and the $45.05 coach seat?,On the Coast Starlight what is the difference between the $22.95 coach seat and the $45.05 coach seat?,On the Coast Starlight what is the difference between the $22.95 coach seat and the $45.05 coach seat?,102,0,1,1
3,7,2,2,7559,"What is the phone number of the regional transportation center syracuse, NY","What is the phone number of the regional transportation center syracuse, NY","What is the phone number of the regional transportation center syracuse, NY",75,0,1,1
3,7,2,2,7560,How early do I need to be at the station (Penn-NY) prior to boarding?,How early do I need to be at the station (Penn-NY) prior to boarding?,How early do I need to be at the station (Penn-NY) prior to boarding?,69,0,1,1
3,7,2,2,7561,Are passengers able to transport a jet ski on the auto train?,Are passengers able to transport a jet ski on the auto train?,Are passengers able to transport a jet ski on the auto train?,61,0,1,1
3,7,2,2,7562,How can I find my cname- Guest Rewards number when my email address has changed?,How can I find my cname- Guest Rewards number when my email address has changed?,How can I find my cname- Guest Rewards number when my email address has changed?,80,0,1,1
3,7,2,2,7563,I can't find a place to enter the return trip for the trip back,I can't find a place to enter the return trip for the trip back,I can't find a place to enter the return trip [for the trip back],63,17,0.7301587302,0
3,7,2,2,7564,"My eVoucher expired on 10/24/15. I understand that it expired after 1 year, but was hoping that perhaps you could override the system to allow my use of the $31.50 voucher? Only 9 days past date. Thx","My eVoucher expired on 10/24/15. [I understand that it expired after 1 year, but ]was hoping [that perhaps] you could override the system to allow my use of the $31.50 voucher? [Only 9 days past date. Thx]","My eVoucher expired on 10/24/15.[ I understand that it expired after 1 year, ]but was hoping that perhaps you could override the system to allow my use of the $31.50 voucher? [Only 9 days past date. Thx]",199,16,0.9195979899,1
3,7,2,2,7566,How do I go back to print out receipt for an cname- eTicket? (October 5/7) RES#--------------,How do I go back to print out receipt for an cname- eTicket? (October 5/7) RES#--------------,How do I go back to print out receipt for an cname- eTicket? [(October 5/7) RES#--------------],93,32,0.6559139785,0
3,7,2,2,7567,"please tell me the train availability between Cherry Hill, NJ and Washington Union Station - Washington DC","please tell me the train availability between Cherry Hill, NJ and Washington Union Station - Washington DC","please tell me the train availability between Cherry Hill, NJ and Washington Union Station [- Washington DC]",106,15,0.858490566,0
3,7,2,2,7568,Hi -----! I am looking to dispute a charge. cname- charged me for two tickets after I modified my reservation.,Hi -----! I am looking to dispute a charge. cname- charged me for two tickets after I modified my reservation.,[Hi -----! ]I am looking to dispute a charge. cname- charged me for two tickets after I modified my reservation.,110,10,0.9090909091,0
3,7,2,2,7569,if i purchase an acela business class seat am i guarenteed to get a seat verses stand on a train,if i purchase an acela business class seat am i guarenteed to get a seat verses stand on a train,if i purchase an acela business class seat am i guarenteed to get a seat verses stand on a train,96,0,1,1
3,7,2,2,7570,"-----, I need to make this a one-way ticket. Leaving on 11/20 same time4:46am, but want to cancel the return train. How can I do this? ------------------","-----, I need to make this a one-way ticket. Leaving on 11/20 same time4:46am, but want to cancel the return train. How can I do this? ------------------","[-----, ]I need to make this a one-way ticket. Leaving on 11/20 same time4:46am, but want to cancel the return train. [How can I do this? -----------------]-",153,43,0.7189542484,0
3,7,2,2,7571,"If I purchase an ""unreserved"" coach seat does this mean I may not have a seat available when I get there?","If I purchase an ""unreserved"" coach seat does this mean I may not have a seat available when I get there?","If I purchase an ""unreserved"" coach seat does this mean [I may not have a seat available when I get there?]",105,49,0.5333333333,0
3,7,2,2,7572,Just to check the train new york to Boston at 11 am tomorrow. is that a fast train,Just to check the train new york to Boston at 11 am tomorrow. [is that a fast train],Just to check the train new york to Boston at 11 am tomorrow. is that a fast train,82,20,0.756097561,0
3,7,2,2,7573,"I want to buy a ticket. I have filled in the information but the ""find trains"" button is grayed out and won't work. What am I doing wrong?","I want to buy a ticket. I have filled in the information but the ""find trains"" button is grayed out [and won't work. What am I doing wrong?]","[I want to buy a ticket. ]I have filled in the information but the ""find trains"" button is grayed out and won't work. What am I doing wrong?",138,62,0.5507246377,1
3,7,2,2,7574,"I am trying to redeem points for a trip, but it says that I do not have enough points.","I am trying to redeem points for a trip, but it says that I do not have enough points.","I am trying to redeem points for a trip, but it says that I do not have enough points.",86,0,1,1
3,7,2,2,7575,"How much does it cost for 2 seniors and 1 auto from Lorton, VA toJackeonville, FL","How much does it cost for 2 seniors and 1 auto from Lorton, VA toJackeonville, FL","How much does it cost for 2 seniors and 1 auto from Lorton, VA toJackeonville, FL",81,0,1,1
3,7,2,2,7576,hi. i need to link an existing reservation to an account. can you help me with this?,hi. i need to link an existing reservation to an account. can you help me with this?,[hi. ]i need to link an existing reservation to an account. can you help me with this?,84,4,0.9523809524,0
3,7,2,2,7577,why is it giving be bus service when i search train service?,why is it giving be bus service when i search train service?,why is it giving be bus service when i search train service?,60,0,1,1
3,7,2,2,7578,Hi...I am having problems cancelling a reservation. problem with CC expiration date.,Hi...I am having problems cancelling a reservation. problem with CC expiration date.,[Hi...]I am having problems cancelling a reservation. [problem with CC expiration date.],84,37,0.5595238095,0
3,7,2,2,7579,if I miss my train can the ticket be used in the future,if I miss my train can the ticket be used in the future,if I miss my train can the ticket be used in the future,55,0,1,1
3,7,2,2,7580,I am wanting to book the California ZephyrTrain for next September could you tell me when that would go on sale?,I am wanting to book the California ZephyrTrain for next September could you tell me when that would go on sale?,I am wanting to book the California ZephyrTrain for next September could you tell me when that would go on sale?,112,0,1,1
3,7,2,2,7581,"Hi, I would like to travel from Los Angeles to New Orleans on the Sunset Limited sometime in Janaury","Hi, I would like to travel from Los Angeles to New Orleans on the Sunset Limited sometime in Janaury","[Hi, ]I would like to travel from Los Angeles to New Orleans on the Sunset Limited sometime in Janaury",100,4,0.96,0
3,7,2,2,7582,hi is the 11 coast starlight a direct train ride from San Jose to Los Angeles,hi is the 11 coast starlight a direct train ride from San Jose to Los Angeles,hi is the 11 coast starlight a direct train ride from San Jose to Los Angeles,77,0,1,1
3,7,2,2,7583,Yes please. Are there any extra trains added to schedule from yonkers north on Sunday Nov.29th?,Yes please. Are there any extra trains added to schedule from yonkers north on Sunday Nov.29th?,[Yes please. ]Are there any extra trains added to schedule from yonkers north on Sunday Nov.29th?,95,12,0.8736842105,0
3,7,2,2,7585,I'm trying to modify reservation # ------ on the 29th to the 28th and I'm getting an error,I'm trying to modify reservation # ------ on the 29th to the 28th and I'm getting an error,I'm trying to modify reservation [# ------ on the 29th to the 28th ]and I'm getting an error,90,33,0.6333333333,0
3,7,2,2,7588,Hi I want to take auto train on dec. 2nd with my car and a cat in a small carrier - information please?,Hi I want to take auto train on dec. 2nd with my car and a cat in a small carrier [- information please?],Hi I want to take auto train on dec. 2nd with my car and a cat in a small carrier - information please?,103,21,0.7961165049,0
3,7,2,2,7589,I would like to know all current reservations made under this account ###########,I would like to know all current reservations made under this account ###########,I would like to know all current reservations made under this account ###########,81,0,1,1
3,7,2,2,7590,"hi ----- , i am looking at travel from jan 10,2016 ,from st.paul mn. to new orleans la.","hi ----- , i am looking at travel from jan 10,2016 ,from st.paul mn. to new orleans la.","[hi ----- ,] i am looking at travel from [jan 10,2016 ,]from st.paul mn. to new orleans la.",87,23,0.7356321839,0
3,7,2,2,7591,i think i bought 3 tickets but was did not get my email tickets,i think i bought 3 tickets but was did not get my email tickets,i think i bought 3 tickets but [was ]did not get my email tickets,63,4,0.9365079365,0
3,7,2,2,7592,if i get to the train earlier than my reserved train would i be able to take the earlier train?,if i get to the train earlier than my reserved train would i be able to take the earlier train?,if i get to the train earlier than my reserved train would i be able to take the earlier train?,95,0,1,1
3,7,2,2,7594,"What do i need to do to use the daytime parking at the jack london square, Oakland station?","What do i need to do to use the daytime parking at the jack london square, Oakland station?","What do i need to do to use the daytime parking at the jack london square, Oakland station?",91,0,1,1
3,7,2,2,7595,"Hi .. I am looking to book online and haven't done a sleeper for awhile. I will be traveling alone (not sure of dates yet, possible funeral soon) but do I have to purchase a reserved seat","Hi .. I am looking to book online and haven't done a sleeper for awhile. I will be traveling alone [(not sure of dates yet, possible funeral soon) ]but do I have to purchase a reserved seat","[Hi .. ]I am looking to book online and haven't done a sleeper for awhile. I will be traveling alone [(not sure of dates yet, possible funeral soon) ]but do I have to purchase a reserved seat",187,6,0.9679144385,1
3,7,2,2,7596,"Hi, I'm having a problem cancelling the Departure portion of my trip, reservation ------, I want to keep my return trip, but I don't need to take the train on Saturday, Nov. 7th anymore","Hi, I'm having a problem cancelling the Departure portion of my trip, [reservation ------,] I want to keep my return trip, but I don't need to take the train on Saturday, Nov. 7th [anymore]","[Hi, ]I'm having a problem cancelling the Departure portion of my trip[, reservation ------,] I want to keep my return trip[, but I don't need to take the train on Saturday, Nov. 7th anymore]",185,62,0.6648648649,1
3,7,2,2,7597,What would be the cost of a one way ticket from San Francisco to New York?,What would be the cost of a one way ticket from San Francisco to New York?,What would be the cost of a one way ticket from San Francisco to New York?,74,0,1,1
3,7,2,2,7598,Ive been getting E-mails from cname- but i cannot log on to my account,Ive been getting E-mails from cname- but i cannot log on to my account,Ive been getting E-mails from cname- but i cannot log on to my account,70,0,1,1
3,7,2,2,7599,"I need a train from union station to tulsa, ok. help finds","I need a train from union station to tulsa, ok. [help finds]","I need a train from union station to tulsa, ok. [help finds]",58,0,1,1
3,7,2,2,7600,i don't understand your website at all...frustrating to say the least...i want a roundtrip ticket from pittsburgh pa to san antonio tx..leave on the 14th and return on 16th...am a senior....---,[i don't understand your website at all...frustrating to say the least...]i want a roundtrip ticket from pittsburgh pa to san antonio tx..leave on the 14th and return on 16th[...am a senior....---],[i don't understand your website at all...frustrating to say the least...]i want a roundtrip ticket from pittsburgh pa to san antonio tx..leave on the 14th and return on 16th[...am a senior....---],193,0,1,1
3,7,2,2,7601,hi conf. ####### do we need to check in today for we leave tomorrow,hi conf. ####### do we need to check in today for we leave tomorrow,[hi conf. #######] do we need to check in today for we leave tomorrow,67,16,0.7611940299,0
3,7,2,2,7602,"Can I rent a car at any of the cname- stations in the Detroit, MI area?","Can I rent a car at any of the cname- stations in the Detroit, MI area?","Can I rent a car at any of the cname- stations in the Detroit, MI area?",71,0,1,1
3,7,2,2,7603,"how much is a fare from Gainesville,Ga to El Paso TX anytime","how much is a fare from Gainesville,Ga to El Paso TX anytime","how much is a fare from Gainesville,Ga to El Paso TX anytime",60,0,1,1
3,7,2,2,7604,I would like to surpise my boyfriend of 4 years with train trip on November 21 trip to Austin or Dallas,[I would like to surpise my boyfriend of 4 years with] train trip on November 21 trip to Austin or Dallas,[I would like to surpise my boyfriend of 4 years with ]train trip on November 21 trip to Austin or Dallas,103,0,1,1
3,7,2,2,7605,I need to travel from Pasadena to Susanville Prison I need help as to what route I should take,I need to travel from Pasadena to Susanville Prison I need help as to what route I should take,I need to travel from Pasadena to Susanville Prison[ I need help as to what route I should take],94,43,0.5425531915,0
3,7,2,2,7606,I have an itinerary but cannot make and pay for the reservation. Help!,I have an itinerary but cannot make and pay for the reservation. Help!,I have an itinerary but cannot make and pay for the reservation.[ Help!],70,6,0.9142857143,0
3,7,2,2,7607,trying to finf a station from ga or s c to me,trying to finf a station from ga or s c to me,trying to finf a station from ga or s c to me,45,0,1,1
3,7,2,2,7608,"Do you have a train going from Billings, Mt to Denver, CO on November 11, 2015","Do you have a train [going ]from Billings, Mt to Denver, CO on November 11, 2015","Do you have a train going from Billings, Mt to Denver, CO [on November 11, 2015]",78,26,0.6666666667,1
3,7,2,2,7610,Does the Pacific Surfliner actually stop in San Diego Old Town as well as downtown San Diego?,Does the Pacific Surfliner [actually ]stop in San Diego Old Town as well as downtown San Diego?,Does the Pacific Surfliner actually stop in San Diego Old Town as well as downtown San Diego?,93,9,0.9032258065,0
3,7,2,2,7611,i need to go to fargo north dakota from san diego ca,i need to go to fargo north dakota from san diego ca,i need to go to fargo north dakota from san diego ca,52,0,1,1
3,7,2,2,7612,do you have a train that goes from los angeles to fresno,do you have a train that goes from los angeles to fresno,do you have a train that goes from los angeles to fresno,56,0,1,1
3,7,2,2,7614,I have filled out the ticket I want to purchase and can't find how to pay for the ticket.,I have filled out the ticket I want to purchase and can't find how to pay for the ticket.,I have filled out the ticket I want to purchase and can't find how to pay for the ticket.,89,0,1,1
3,7,2,2,7615,I just made a reservation for my daughter but she did not receive the reservation on her email.,I just made a reservation for my daughter but she did not receive the reservation on her email.,I just made a reservation for my daughter but she did not receive the reservation on her email.,95,0,1,1
3,7,2,2,7616,how can i get 25% off if I buy 2 weeks ahead,[how ]can i get 25% off if I buy 2 weeks ahead,how can i get 25% off if I buy 2 weeks ahead,44,4,0.9090909091,0
3,7,2,2,7617,can you give me a phone number to call to book a train,can you give me a phone number to call to book a train,can you give me a phone number to call to book a train,54,0,1,1
3,7,2,2,7619,What does Error ID 503S mean? I am trying to modify my reservation # ------.,What does Error ID 503S mean? I am trying to modify my reservation # ------.,What does Error ID 503S mean? [I am trying to modify my reservation # ------.],76,46,0.3947368421,0
3,7,2,2,7620,after purchasing a ticket may I change my time of departure without penalty,after purchasing a ticket may I change my time of departure without penalty,after purchasing a ticket may I change my time of departure without penalty,75,0,1,1
3,7,2,2,7621,"I keep getting an error when I try to process a trip for January 2016, what is the issue?","I keep getting an error when I try to process a trip for January 2016, [what is the issue?]","I keep getting an error when I try to process a trip for January 2016[, what is the issue?]",89,0,1,1
3,7,2,2,7622,"Hello, I am actually looking for information on the application process for the next round of cname-- Residency .","Hello, I am [actually ]looking for information on the application process for the next round of cname-- Residency .","[Hello,] I am actually looking for information on the application process for the next round of cname-- Residency .",113,15,0.8672566372,1
3,7,2,2,7623,I need to book for 9 adults and 1 child do we get a discount,I need to book for 9 adults and 1 child do we get a discount,I need to book for 9 adults and 1 child do we get a discount,60,0,1,1
3,7,2,2,7624,"i made reservations on a train roundtrip and put in my credit info and the page said dont refresh page or transaction may be interrupted , its been an hour and 1/2 , am I to assume that it didnt go ?","i made reservations on a train roundtrip and put in my credit info and the page said dont refresh page or transaction may be interrupted , its been an hour and 1/2 , am I to assume that it didnt go ?","i made reservations on a train roundtrip and put in my credit info and the page said dont refresh page or transaction may be interrupted , its been an hour and 1/2 , am I to assume that it didnt go ?",199,0,1,1
3,7,2,2,7626,hi I just made a reservation and realized I had a typo on my main email address - how do I correct it?,hi I just made a reservation and realized I had a typo on my [main ]email address - how do I correct it?,hi I just made a reservation and realized I had a typo on my main email address - how do I correct it?,102,5,0.9509803922,0
3,7,2,2,7627,Hi ----- I live in Palm springs Ca. I needed to know where would be the nearest cname- train station where i can get on to Monterey Ca. or near there. Can you help?,Hi ----- I live in Palm springs Ca. I needed to know where would be the nearest cname- train station where i can get on to Monterey Ca. or near there. Can you help?,[Hi ----- ]I live in Palm springs Ca. I needed to know where would be the nearest cname- train station where i can get on to Monterey Ca. [or near there. Can you help?],164,37,0.7743902439,0
3,7,2,2,7628,hi ----- I'm having trouble finding out if i can take my car with me,hi ----- I'm having trouble finding out if i can take my car with me,[hi -----] I'm having trouble finding out if i can take my car with me,68,8,0.8823529412,0
3,7,2,2,7629,I don't see a lock in the address bar. Is this site safe?,I don't see a lock in the address bar. Is this site safe?,I don't see a lock in the address bar. Is this site safe?,57,0,1,1
3,7,2,2,7630,"Why can't I find a train route from Solana Beach, CA to Spokane, WA?","Why can't I find a train route from Solana Beach, CA to Spokane, WA?","Why can't I find a train route from Solana Beach, CA to Spokane, WA?",68,0,1,1
3,7,2,2,7631,"Just finished your survey, but no space to write my experience about one of your employees on the train, she was very rude to passengers and not helpful with first time travelers. I myself helped them","Just finished your survey, but no space to write my experience about one of your employees on the train, she was very rude to passengers and not helpful with first time travelers. I myself helped them","[Just finished your survey, but no space to write my experience about one of your employees on the train, she was very rude to passengers and not helpful with first time travelers. I myself helped them]",200,200,0,0
3,7,2,2,7632,do u have ------------- scheduled from lynchburg to alexandria for fri this week,do u have ------------- scheduled from lynchburg to alexandria for fri this week,do u have ------------- scheduled from lynchburg to alexandria for fri this week,80,0,1,1
3,7,2,2,7633,Can I bring in my reservation number to cname- desk to get a replacement eticket,Can I bring in my reservation number to cname- desk to get a replacement eticket,Can I bring in my reservation number to cname- desk to get a replacement eticket,80,0,1,1
3,7,2,2,7634,"please enter my cname- Guest Rewards ########### to my round trip ticket , reservation number ------","please enter my cname- Guest Rewards ########### to my round trip ticket , reservation number ------","please enter my cname- Guest Rewards ########### to my round trip ticket , reservation number ------",100,0,1,1
3,7,2,2,7635,I want to travel from Lexington KY to Boise Idaho. Is there a way to do this without bus or self transfer?,I want to travel from Lexington KY to Boise Idaho. Is there a way to do this without bus or self transfer?,I want to travel from Lexington KY to Boise Idaho. Is there a way to do this without bus or self transfer?,106,0,1,1
3,7,2,2,7636,I just placed a reservation for November 13th 2015 round trip to Washington DC Union Station and I have not received my eticket.,I just placed a reservation for November 13th 2015 round trip to Washington DC Union Station and I have not received my eticket.,I just placed a reservation[ for November 13th 2015 round trip to Washington DC Union Station and ]I have not received my eticket.,128,70,0.453125,0
3,7,2,2,7637,I need to find a station near St. Louis Missouri that will take me to Dodge City KS,I need to find a station near St. Louis Missouri that will take me to Dodge City KS,I need to find a station near St. Louis Missouri that will take me to Dodge City KS,83,0,1,1
3,7,2,2,7638,"Hi Julia, my daughter missed her train this morning from Lynchburg VA to Alexandra VA. Her reservation Number is ------. Is there anyway I can change her ticket for tomorrow morning November 7th.","Hi Julia, my daughter missed her train this morning from Lynchburg VA to Alexandra VA. Her reservation Number is ------. Is there anyway I can change her ticket for tomorrow morning November 7th.","[Hi Julia, ]my daughter missed her train this morning [from Lynchburg VA to Alexandra VA. Her reservation Number is ------. ]Is there anyway I can change her ticket for tomorrow morning November 7th.",195,79,0.5948717949,0
3,7,2,2,7639,what will it cost to take a train from Philly to new york city,what will it cost to take a train from Philly to new york city,what will it cost to take a train from Philly to new york city,62,0,1,1
3,7,2,2,7640,I am looking for two tickets from new orleans to philadelphia roundtrip,I am looking for two tickets from new orleans to philadelphia roundtrip,I am looking for two tickets from new orleans to philadelphia roundtrip,71,0,1,1
3,7,2,2,7641,I need to get on a bus ASAP are there any other bus's i can travel on?,I need to get on a bus ASAP are there any other bus's i can travel on?,I need to get on a bus ASAP are there any other bus's i can travel on?,70,0,1,1
3,7,2,2,7642,"Is this fare correct? $162.00 for round trip tickets for 2 adults from Osceola, IA to Fraser,CO?","Is this fare correct? $162.00 for round trip tickets for 2 adults from Osceola, IA to Fraser,CO?","Is this fare correct? $162.00 for round trip tickets for 2 adults from Osceola, IA to Fraser,CO?",96,0,1,1
3,7,2,2,7643,I am trying to make a reservation from fresno to san francisco civic center station.,I am trying to make a reservation from fresno to san francisco civic center station.,I am trying to make a reservation from fresno to san francisco civic center station.,84,0,1,1
3,7,2,2,7644,Can i go to cname- in Dearborn to purchase my roundtrip tickets,Can i go to cname- in Dearborn to purchase my roundtrip tickets,Can i go to cname- in Dearborn to purchase my roundtrip tickets,63,0,1,1
3,7,2,2,7645,hi ----- I keep getting error id: 720S when I try to price a trip,hi ----- I keep getting error id: 720S when I try to price a trip,[hi ----- ]I keep getting error id: 720S when I try to price a trip,65,9,0.8615384615,0
