Annotator A ID,Annotator B ID,Parition ID,Corpora ID,Sentence ID,Text,Annotator A Text,Annotator B Text,Length,Error,Alignment Score,Agreement
3,7,2,3,8518,Flying from eagle vail to Philadelphia tomorrow. What time is my flight,Flying from eagle vail to Philadelphia tomorrow. What time is my flight,[Flying from eagle vail to Philadelphia tomorrow.] What time is my flight,71,48,0.323943662,0
3,7,2,3,8519,I am trying to book a flight from Phx to Rochester on Feb 27 returning to Phx on Mar 4.. leaving Phx at 8:57 and arriving Rochester at 6:05. return trip is leaving at 6:31 arrive Phx at 11:40 am. i,I am trying to book a flight from Phx to Rochester on Feb 27 returning to Phx on Mar 4.. leaving Phx at 8:57 and arriving Rochester at 6:05. return trip is leaving at 6:31 arrive Phx at 11:40 am. i,[I am trying to] book a flight from Phx to Rochester on Feb 27 returning to Phx on Mar 4.. leaving Phx at 8:57 and arriving Rochester at 6:05. return trip is leaving at 6:31 arrive Phx at 11:40 am[. i],197,17,0.9137055838,0
3,7,2,3,8520,"how can I obtain a refund for changing seats? I originally paid $39 for seat20E, but switched to 7F and was charged again.","how can I obtain a refund for changing seats? I originally paid $39 for seat20E, but switched to 7F and was charged again.","how can I obtain a refund for changing seats? I originally paid $39 for seat20E, but switched to 7F and was charged again.",122,0,1,1
3,7,2,3,8521,I have a flight booked and the other person needs to change her flight times. How do I do that?,I have a flight booked and the other person needs to change her flight times.[ How do I do that?],I have a flight booked and the other person needs to change her flight times[. How do I do that?],95,0,1,1
3,7,2,3,8522,I need to talk to a real person I need a PHONE #,I need to talk to a real person I need a PHONE #,I need to talk to a real person [I need a PHONE #],48,16,0.6666666667,0
3,7,2,3,8523,"Hi ----, I have a PIN for a travel voucher. How do I use this when making a booking?","[Hi ----, ]I have a PIN for a travel voucher. How do I use this when making a booking?","[Hi ----, ]I have a PIN for a travel voucher. How do I use this when making a booking?",84,0,1,1
3,7,2,3,8524,"I'm trying to get my ticket on-line but it keeps telling me to """"make a choice for travel insurance"""" which I have done several times. Please help!!","I'm trying to get my ticket on-line but it keeps telling me to """"make a choice for travel insurance""["" which I have done several times. Please help!!]","I'm trying to get my ticket on-line but it keeps telling me to """"make a choice for travel insurance"""" which I have done several times[. Please help!!]",148,33,0.777027027,1
3,7,2,3,8525,I am wondering if my company put my One Pass miles on my last two work trips that I took. Would you please check,I am wondering if my company put my One Pass miles on my last two work trips that I took.[ Would you please check],I am wondering if my company put my One Pass miles on my last two work trips that I took[. Would you please check],112,0,1,1
3,7,2,3,8526,"I purchased a refundable ticket, called and was told the refund would be made. After hearing nothing from cname-, I applied for the refund and have not received it.","I purchased a refundable ticket, [called and was told the refund would be made. After hearing nothing from cname-, ]I applied for the refund and have not received it.","I purchased a refundable ticket[, called and was told the refund would be made. After hearing nothing from cname-, ]I applied for the refund and have not received it.",164,0,1,1
3,7,2,3,8527,"We left an electronic device on --- 1132 cancun to Denver yesterday evening 2-2-13, how may we get it returned","We left an electronic device on --- 1132 cancun to Denver yesterday evening 2-2-13, how may we get it returned","[We] left an electronic device on --- 1132 cancun to Denver yesterday evening 2-2-13, how may we get it returned",110,2,0.9818181818,0
3,7,2,3,8528,I was told that it was in Houston and would be in Newark on flight 711. The tracking web site says iit is in the processing mode. Whaqt is the real deal,I was told that it was in Houston and would be in Newark on flight 711. The tracking web site says iit is in the processing mode.[ Whaqt is the real deal],[I was told that it was in Houston and would be in Newark on flight 711. ]The tracking web site says iit is in the processing mode[. Whaqt is the real deal],152,72,0.5263157895,1
3,7,2,3,8529,my parents coming from singapore going to to LA and the denver. what is your baggage policy or fee?,[my parents coming from singapore going to to LA and the denver. ]what is your baggage policy or fee?,[my parents coming from singapore going to to LA and the denver.] what is your baggage policy or fee?,99,0,1,1
3,7,2,3,8530,"Can't get into my account. The security answer I gave is not accepted. """"------------------""""","Can't get into my account. The security answer I gave is not accepted.[ """"------------------""""]","Can't get into my account.[ The security answer I gave is not accepted. """"------------------]""""",93,44,0.5268817204,1
3,7,2,3,8531,"I have a voucher for a flight not taken last year, # ##################. Is this still valid","I have a voucher for a flight not taken last year, # ##################. Is this still valid","I have a voucher for a flight not taken last year[, # ##################.] Is this still valid",92,23,0.75,0
3,7,2,3,8532,"If it is over a year due to some emergency ,how can I avail that","If it is over a year due to some emergency ,how can I avail that","If it is over a year due to some emergency ,how can I avail that",64,0,1,1
3,7,2,3,8533,"I just signed up my kids to be Mileageplan members. We flew on cname- a week ago, I have their boarding passes and I was told by the cname- ticket agent that I could get them credit for their flight","I just signed up my kids to be Mileageplan members. We flew on cname- a week ago, [I have their boarding passes and ]I was told by the cname- ticket agent that I could get them credit for their flight","I just signed up my kids to be Mileageplan members. [We flew on cname- a week ago,] I have their boarding passes and I was told by the cname- ticket agent that I could get them credit for their flight",198,61,0.6919191919,1
3,7,2,3,8534,I am flying cname- for a flight in May and just received an e-mail saying that the flight got moved to an earlier time. Am I able to move that flight back to the afternoon?,[I am flying cname- for a flight in May and just ]received an e-mail saying that the flight got moved to an earlier time. Am I able to move that flight back to the afternoon?,[I am ]flying cname- [for a flight] in May and just received an e-mail saying that the flight got moved to an earlier time. Am I able to move that flight back to the afternoon?,172,28,0.8372093023,1
3,7,2,3,8535,How am I reimbursed for clothes purchased to replace those in lost luggage?,How am I reimbursed for clothes purchased to replace those in lost luggage?,How am I reimbursed for clothes purchased to replace those in lost luggage?,75,0,1,1
3,7,2,3,8536,I received a reservation change email. The change makes my daughter and I getting into Orlando later than original flight. This happened last year with another airline and they changed the flight to o,I received a reservation change email. The change makes my daughter and I getting into Orlando later than original flight. This happened last year with another airline and they changed the flight to o,[I received a reservation change email.] The change makes my daughter and I getting into Orlando later than original flight. [This happened last year with another airline and they changed the flight to o],200,115,0.425,0
3,7,2,3,8537,i am booking ticket from newark to canada...i ilke to to know the cancellation fee,[i am booking ticket from newark to canada...]i ilke to to know the cancellation fee,[i am booking ticket from newark to canada...]i ilke to to know the cancellation fee,82,0,1,1
3,7,2,3,8538,IS there any way my 2 year old could fly on my lap?,IS there any way my 2 year old could fly on my lap?,IS there any way my 2 year old could fly on my lap?,51,0,1,1
3,7,2,3,8539,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,62,0,1,1
3,7,2,3,8540,I made travel arrangements this morning using my Mileageplan miles. It turns out that my mother's health is taking a turn for the worse and I may need to travel earlier. Can I change my reservation?,[I made travel arrangements this morning using my Mileageplan miles. It turns out that my mother's health is taking a turn for the worse and ]I may need to travel earlier. Can I change my reservation?,I made travel arrangements this morning using my Mileageplan miles. [It turns out that my mother's health is taking a turn for the worse and I may need to travel earlier. ]Can I change my reservation?,198,96,0.5151515152,1
3,7,2,3,8541,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,62,0,1,1
3,7,2,3,8542,having trouble logging in with my milage plan number. account and pin not recognized,having trouble logging in with my milage plan number. account and pin not recognized,having trouble logging in with my milage plan number[. account and pin not recognized],84,32,0.619047619,0
3,7,2,3,8543,I'm trying to check in online and its telling me my confirmation code is invalid. This ticket was purchased through US Airways and the itinerary says its operated by cname- Airways.,I'm trying to check in online and its telling me my confirmation code is invalid.[ This ticket was purchased through US Airways and the itinerary says its operated by cname- Airways.],I'm trying to check in online and its telling me my confirmation code is invalid. [This ticket was purchased through US Airways and the itinerary says its operated by cname- Airways.],181,0,1,1
3,7,2,3,8544,"Hi ----, I would like to upgrade my flight tomorrow from DEN to LGA","[Hi ----, ]I would like to upgrade my flight tomorrow from DEN to LGA","[Hi ----, ]I would like to upgrade my flight tomorrow [from DEN to LGA]",67,15,0.776119403,1
3,7,2,3,8545,Hello. I have just submitted a booking request. I am the 'receiver' (paying for the flight) and want to make sure I will be the one contacted.,[Hello. I have just submitted a booking request. ]I am the 'receiver' (paying for the flight) and want to make sure I will be the one contacted.,[Hello. ]I have just submitted a booking request. I am the 'receiver' (paying for the flight) and want to make sure I will be the one contacted.,142,41,0.7112676056,1
3,7,2,3,8546,I have a mileageplan credit card account that I booked R/t flight to Tampa and had to pay for one piece of luggage checked. I did not have my card with me and had to charge it on another credit card.,I have a mileageplan credit card account that I booked R/t flight to Tampa and had to pay for one piece of luggage checked. I did not have my card with me and had to charge it on another credit card.,I have a mileageplan credit card account[ that I booked R/t flight to Tampa and had to pay for one piece of luggage checked. ]I did not have my card with me and had to charge it on another credit card.,199,84,0.5778894472,0
3,7,2,3,8547,How can I connect my MileageplanExplorer card to my MIleageplan login account?,How can I connect my MileageplanExplorer card to my MIleageplan login account?,How can I connect my MileageplanExplorer card to my MIleageplan login account?,78,0,1,1
3,7,2,3,8548,---- - I am a 1K member and for the last two years I have not gotten my 1K packet at the start of the year. No packet again this year and I am in Europe without a current 1K card. Why???,[---- - ]I am a 1K member and for the last two years I have not gotten my 1K packet at the start of the year.[ No packet again this year and I am in Europe without a current 1K card. Why???],[---- - ]I am a 1K member and for the last two years I have not gotten my 1K packet at the start of the year.[ No packet again this year and I am in Europe without a current 1K card. Why???],186,0,1,1
3,7,2,3,8549,I want to print my boarding pass but they have been emailed to me instead...I have a printer available,I want to print my boarding pass[ but they have been emailed to me instead...I have a printer available],I want to print my boarding pass [but they have been emailed to me instead...I have a printer available],102,0,1,1
3,7,2,3,8550,Looking at economy plus for my trip to Stockholm. How much extr does that cost?,Looking at economy plus for my trip to Stockholm. How much extr does that cost?,[Looking at ]economy plus [for my trip to Stockholm]. How much extr does that cost?,79,35,0.5569620253,0
3,7,2,3,8551,Traveling with a party of 2 and want to take advantage of mileage plan balance on the departng flights. is that possible.,Traveling with a party of 2 and want to take advantage of mileage plan balance on the departng flights.[ is that possible.],[Traveling with a party of 2 and ]want to take advantage of mileage plan balance on the departng flights[. is that possible.],121,32,0.7355371901,1
3,7,2,3,8552,Is it required to get a travel insurance since it doesn't allow me to complete my transaction?,Is it required to get a travel insurance[ since it doesn't allow me to complete my transaction]?,Is it required to get a travel insurance since it doesn't allow me to complete my transaction?,94,53,0.4361702128,0
3,7,2,3,8553,I haven't used my miles account for over 4 years. The number is ###########. Can you please email or call me at ########## to set up my cname- Account again.,[I haven't used my miles account for over 4 years. ]The number is ###########. Can you please email or call me at ########## to set up my cname- Account again.,I haven't used my miles account for over 4 years. [The number is ###########.] Can you please email or call me[ at ########## ]to set up my cname- Account again.,157,89,0.4331210191,1
3,7,2,3,8554,If I leave MNL for IAH on 2/28/13 on ----------------- what date and time will I arrive IAH?,If I leave MNL for IAH on 2/28/13 on ----------------- what date and time will I arrive IAH?,If I leave MNL for IAH on 2/28/13 on [----------------- ]what date and time will I arrive IAH?,92,18,0.8043478261,0
3,7,2,3,8555,flight 78 is going to arrive in newark airport at 407.is it arriving in internationals arrivals or terminal c,flight 78 is going to arrive in newark airport at 407.is it arriving in internationals arrivals or terminal c,flight 78 is going to arrive in newark airport at 407.is it arriving in internationals arrivals or terminal c,109,0,1,1
3,7,2,3,8556,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,How many award miles do I need for a Mileageplan award ticket?,62,0,1,1
3,7,2,3,8557,Thank you. I thought that I got 120 premier qualifying segments last year. Should I get the Global Premier Upgrade?,[Thank you. I thought that I got 120 premier qualifying segments last year. ]Should I get the Global Premier Upgrade?,[Thank you. ]I thought that I got 120 premier qualifying segments last year. Should I get the Global Premier Upgrade?,115,64,0.4434782609,1
3,7,2,3,8558,I just wondered if it would be possible to change the name on a reservation I have.,I just wondered if it would be possible to change the name on a reservation I have.,I just wondered if it would be possible to change the name on a reservation I have.,83,0,1,1
3,7,2,3,8559,"I am trying to upgrade seat to row 10 window seat, I cannot input the info to do so.Confirm No. ------","I am trying to upgrade seat to row 10 window seat[, I cannot input the info to do so].Confirm No. ------","I am trying to upgrade seat to row 10 window seat[, I cannot input the info to do so.Confirm No. ------]",102,18,0.8235294118,1
3,7,2,3,8560,I am trying to check in my baggage. I have one bag I am checking and an infant car seat. It won't allow me to pay the $25 for by luggage why is that?,[I am trying to check in my baggage. I have one bag I am checking and an infant car seat. ]It won't allow me to pay the $25 for by luggage[ why is that?],I am trying to check in my baggage. [I have one bag I am checking and an infant car seat.] It won't allow me to pay the $25 for by luggage [why is that?],149,34,0.7718120805,1
3,7,2,3,8561,I flew from LAX to LIH on Jan 5th with my wife and the receipt for the checked baggage was put in my wife's name by the machine and I just found the mistake as it should be in my name for company expe,[I flew from LAX to LIH on Jan 5th with my wife and ]the receipt for the checked baggage was put in my wife's name by the machine and I just found the mistake as it should be in my name for company expe,I flew from LAX to LIH on Jan 5th [with my wife and ]the receipt for the checked baggage was put in my wife's name by the machine [and I just found the mistake as ]it should be in my name for company expe,200,65,0.675,1
3,7,2,3,8562,"I can't find a phone number or a contact point to request assistance for wheelchair passenger on Tuesday. I have a very tight connection timeline at San Francisco, only 1 hour and 45. Thank you for yo","I can't find a phone number or a contact point to request assistance for wheelchair passenger on Tuesday. [I have a very tight connection timeline at San Francisco, only 1 hour and 45. Thank you for yo]","[I can't find a ]phone number or a contact point to request assistance for wheelchair passenger [on Tuesday. I have a very tight connection timeline at San Francisco, only 1 hour and 45. Thank you for yo]",200,25,0.875,1
3,7,2,3,8563,"I've booked an award ticket to Kathmandu Feb 26. I notice on two legs of the trip (not cname- leg) reservation says """"no meal."""" Can this be true for a business class ticket?","[I've booked an award ticket to Kathmandu Feb 26. I notice on two legs of the trip (not cname- leg) ]reservation says """"no meal."""" Can this be true for a business class ticket?","I've booked an award ticket [to Kathmandu Feb 26. I notice on ]two legs of the trip [(not cname- leg)] reservation says """"no meal[."""" Can this be true for a business class ticket?]",174,96,0.4482758621,1
3,7,2,3,8564,I have 3 email addresses listed with a specific ticket. Will cname- send flight updates to all 3 addresses?,[I have 3 email addresses listed with a specific ticket. ]Will cname- send flight updates to all 3 addresses?,I have 3 email addresses listed with a specific ticket. Will cname- send flight updates to all 3 addresses?,107,56,0.476635514,0
3,7,2,3,8566,I recently took a trip to Portland with my wife on cname- and my flights were not added to my Mileage account,[I recently took a trip to Portland with my wife on cname- and ]my flights were not added to my Mileage account,I recently took a trip to Portland [with my wife on cname- and ]my flights were not added to my Mileage account,109,34,0.6880733945,1
3,7,2,3,8567,If we are a mileage plan member -------- do we get one free bag to check in?,If we are a mileage plan member [--------] do we get one free bag to check in?,If we are a mileage plan member[ -------- ]do we get one free bag to check in?,76,2,0.9736842105,1
3,7,2,3,8568,My daughter is flying fromPHL to FLL on ------ on Feb 14 th. The confirmation says operated by US Airways. Does she check in at cname- or US Air?,[My daughter is ]flying fromPHL to FLL on ------ on Feb 14 th. [The confirmation says operated by US Airways. ]Does she check in at cname- or US Air?,[My daughter is flying fromPHL to FLL on] ------ [on Feb 14 th. ]The confirmation says operated by US Airways. Does she check in at cname- or US Air?,145,82,0.4344827586,1
3,7,2,3,8569,I am trying to buy a round trip ticket from DEL to SEA- Depart 6/12 and rtn 09/17,I am trying to buy a round trip ticket from DEL to SEA- Depart 6/12 and rtn 09/17,[I am trying to buy a ]round trip ticket from DEL to SEA- Depart 6/12 and rtn 09/17,81,21,0.7407407407,0
3,7,2,3,8570,can you tell me if my recent flights have been credited to my new Mileageplan account --------,can you tell me if my recent flights have been credited to my new Mileageplan account --------,can you tell me if my recent flights have been credited to my new Mileageplan account[ --------],94,9,0.9042553191,0
3,7,2,3,8571,You have a broken system in getting my bags back to me. I want to vent to corporate. Can you give me an email address,[You have a broken system in getting my bags back to me. ]I want to vent to corporate. Can you give me an email address,[You have a broken system in getting my bags back to me. ]I want to vent to corporate. Can you give me an email address,117,0,1,1
3,7,2,3,8572,how can I purchase premier access after I booked my flight? I am expensing the flight and needed the charge for premier access to be separate so I didn't select it before.,how can I purchase premier access after I booked my flight?[ I am expensing the flight and needed the charge for premier access to be separate so I didn't select it before.],how can I purchase premier access after I booked my flight? [I am expensing the flight and needed the charge for premier access to be separate so I didn't select it before.],171,0,1,1
3,7,2,3,8574,"I want to travel from IAD to Bejing in March 2014 and return from Bangkok Thailand at the beginning of April 2014. My question is what service will you have from IAD/Bejing andBangkok,Thailan to IAD","[I want to travel from IAD to Bejing in ]March 2014 [and return from Bangkok Thailand at the beginning of ]April 2014.[ My question is] what service will you have from IAD/Bejing andBangkok,Thailan to IAD","[I want to travel from IAD to Bejing in March 2014 and return from Bangkok Thailand at the beginning of April 2014. My question is] what service will you have from IAD/Bejing andBangkok,Thailan to IAD",198,20,0.898989899,1
3,7,2,3,8575,I am in seat 18f and was suppose to be in 7c when placing orders in for gov. travel what happend,I am in seat 18f and was suppose to be in 7c[ when placing orders in for gov. travel what happend],I am in seat 18f and was suppose to be in 7c when placing orders in for gov. travel [what happend],96,39,0.59375,1
3,7,2,3,8576,"I applied for the Chase card and have been approved, but was wondering am I amble to book my flights without actually having the card, but still getting the credit for these flights?","[I applied for the Chase card and have been approved, but was wondering] am I amble to book my flights without actually having the card, but still getting the credit for these flights?","I applied for the Chase card and have been approved, [but was wondering] am I amble to book my flights without actually having the card, but still getting the credit for these flights?",182,51,0.7197802198,1
3,7,2,3,8578,"wanting to use voucher for myself and my son to grand cayman, gcm, for juse 2 or 3 thru june 11 or 12th.","wanting to use voucher for myself and my son to grand cayman, gcm, for juse 2 or 3 thru june 11 or 12th.","[wanting to use voucher for myself and my son to grand cayman, gcm, for juse 2 or 3 thru june 11 or 12th.]",104,104,0,0
3,7,2,3,8579,"I checked the box for over 62 inches for baggage as we have one pair of skis. Is this correct? The charge was $100,00 so I thought I made a mistake but the computer would not allow me to change it.","I checked the box for over 62 inches for baggage as we have one pair of skis. Is this correct? [The charge was $100,00 so I thought I made a mistake but the computer would not allow me to change it.]","I checked the box for over 62 inches for baggage as we have one pair of skis. Is this correct[? The charge was $100,00 so I thought I made a mistake but the computer would not allow me to change it.]",197,0,1,1
3,7,2,3,8581,2000 miles for 35 ( that is half of the 75 ),2000 miles for 35[ ( that is half of the 75 )],[2000 miles for 35 ( that is half of the 75 )],44,17,0.6136363636,1
3,7,2,3,8582,"Since I did not have my frequent flyer number available when I took my latest flight, January 30 from COS to Phoenix and returned on February 1 from Phoenix to COS, I wanted to add my miles. Is it tr","[Since I did not have my frequent flyer number available when I took my latest flight, January 30 from COS to Phoenix and returned on February 1 from Phoenix to COS,] I wanted to add my miles. Is it tr","Since I did not have my frequent flyer number available when I took my latest flight,[ January 30 from COS to Phoenix and returned on February 1 from Phoenix to COS,] I wanted to add my miles[. Is it tr]",199,94,0.527638191,1
3,7,2,3,8583,"I will try again, but this is the 5th time this afternoon I have done this. I have even signed off and signed in 2 or 3 times More to see if that helps.","[I will try again, but this is the 5th time this afternoon I have done this. ]I have even signed off and signed in 2 or 3 times More to see if that helps.","[I will try again, but this is the 5th time this afternoon I have done this. I have even signed off and signed in 2 or 3 times More to see if that helps.]",152,76,0.5,1
3,7,2,3,8584,I want to book a flight and car rental as a package deal,I want to book a flight and car rental as a package deal,I want to book a flight and car rental as a package deal,56,0,1,1
3,7,2,3,8585,we tried to book a hotel for tomorrow and we get an internal error message,we tried to book a hotel for tomorrow and we get an internal error message,[we] tried to book a hotel for tomorrow and we get an internal error message,74,2,0.972972973,0
3,7,2,3,8586,"I was double-charged for baggage. My husband paid for one piece of baagage online with his cname- credit card, and it is showing up on his credit card account. Wen I got got to the airport, I was to","I was double-charged for baggage. [My husband paid for one piece of baagage online with his cname- credit card, and it is showing up on his credit card account. Wen I got got to the airport, I was to]","I was double-charged for baggage. [My husband ]paid for one piece of baagage online [with his ]cname- credit card, and it is showing up on his credit card account. [Wen I got got to the airport, I was to]",198,103,0.4797979798,1
3,7,2,3,8587,Can I use my frequent flier miles to upgrade to first or business class?,Can I use my frequent flier miles to upgrade to first or business class?,Can I use my frequent flier miles to upgrade to first or business class?,72,0,1,1
3,7,2,3,8589,I want to know the telephone number to call -- award program.,I want to know the telephone number to call -- award program.,I want to know the telephone number to call -- award program.,61,0,1,1
3,7,2,3,8590,---- I just made a reservation but wanted economy premier seating and thought I got it but it did not go through. How do I change my seat.,[---- I just made a reservation but wanted economy premier seating and thought I got it but it did not go through. ]How do I change my seat.,[---- I just made a reservation but ]wanted economy premier seating and thought I got it but it did not go through. How do I change my seat.,138,79,0.4275362319,1
3,7,2,3,8591,"Hi ---- I would like to know an info. I am planning to go to Europe, I am thinking of booking a flight from Newark to DUS (Germnay) with a stop in Milan. What happend if I might get off in Milan? Can","[Hi ---- I would like to know an info. I am planning to go to Europe, ]I am thinking of booking a flight from Newark to DUS (Germnay) with a stop in Milan. What happend if I might get off in Milan? Can","[Hi ---- I would like to know an info. ]I am planning to go to Europe, I am thinking of booking a flight from Newark to DUS (Germnay) with a stop in Milan. What happend if I might get off in Milan?[ Can]",199,35,0.824120603,1
3,7,2,3,8592,please check up -------- checking flight # #### or not .thankyou,please check up -------- checking flight # ####[ or not .thankyou],[please check up -------- checking flight # #### or not .thankyou],64,47,0.265625,1
3,7,2,3,8593,I alread bought a ticket and I may want to change the returning date.,I alread bought a ticket and I may want to change the returning date.,[I alread] bought a ticket and I may want to change the returning date.,69,8,0.884057971,0
3,7,2,3,8594,ij ust purchased a ticket but noticed the return date is incorrect- can i change it?,ij ust purchased a ticket but noticed the return date is incorrect- can i change it?,[ij ust ]purchased a ticket but noticed the return date is incorrect- can i change it?,84,7,0.9166666667,0
3,7,2,3,8595,why can't I proceed. Name I entered is exactly the same as on my card,why can't I proceed. Name I entered is exactly the same as on my card,why can't I proceed[. Name I entered is exactly the same as on my card],69,50,0.2753623188,0
3,7,2,3,8599,my mlg.plus # -------- - I have about $68 credit on my account but I cannot find my voucher # - can you help?,my mlg.plus # -------- - I have about $68 credit on my account but I cannot find my voucher # [- can you help?],my mlg.plus[ # -------- -] I have about $68 credit on my account but I cannot find my voucher[ # - can you help?],109,15,0.8623853211,1
3,7,2,3,8600,Can you tell me if this rate is likely to go back down in the next day or two?,Can you tell me if this rate is likely to go back down in the next day or two?,Can you tell me if this rate is likely to go back down in the next day or two?,78,0,1,1
3,7,2,3,8601,"My baggage has been lost for 32 hours now. I have called the 800# plus have gone online. All I have gotten is """"still tracking"""". Will I be compensated for items I have had to purchase and will I receiv","My baggage has been lost for 32 hours now. [I have called the 800# plus have gone online. All I have gotten is """"still tracking"""". ]Will I be compensated for items I have had to purchase and will I receiv","My baggage has been lost for 32 hours now. I have called the 800# plus have gone online. All I have gotten is """"still tracking"""". Will I be compensated for items I have had to purchase [and will I receiv]",202,104,0.4851485149,1
3,7,2,3,8602,I don't have my cname- # I want to use mileage plan to book. Pls,I don't have my cname- # I want to use mileage plan to book. [Pls],I don't have my cname- # I want to use mileage plan to book[. Pls],64,0,1,1
3,7,2,3,8603,Can I get a copy of my itinerary from 1/8 and 1/27,Can I get a copy of my itinerary from 1/8 and 1/27,Can I get a copy of my itinerary from 1/8 and 1/27,50,0,1,1
3,7,2,3,8604,I am booking a flight with Luthansa. can you tell me which flight grades can worth miles with cname-?,I am booking a flight with Luthansa. can you tell me which flight grades can worth miles with cname-?,I am booking a flight with Luthansa. can you tell me which flight grades can worth miles with cname-?,101,0,1,1
3,7,2,3,8605,"We have a son, age fourteen booked on cname- going to PA from MN. Worried about his stop in Newart. Is there help or assistance to make sure he is safe and makes his connecting flight?","[We have a son, age fourteen booked on cname- going to PA from MN. Worried about his stop in Newart]. Is there help or assistance to make sure he is safe and makes his connecting flight?","We have a son, age fourteen booked on cname- [going to PA from MN. ]Worried about his stop in Newart. Is there help or assistance to make sure he is safe and makes his connecting flight?",184,75,0.5923913043,1
3,7,2,3,8606,my account was blocked and I would like to reactivate it please,my account was blocked and I would like to reactivate it[ please],my account was blocked and I would like to reactivate it[ please],63,0,1,1
3,7,2,3,8607,I want to get on flight ------ seat32D from Tampa to Dallas on thurs 3/21 and then the 12:10 flight from Dallas to Newark on Wed 3/27/2013. I want this with my mileage plan for 12500 for each flight.,I want to get on flight ------ seat32D from Tampa to Dallas on thurs 3/21 and then the 12:10 flight from Dallas to Newark on Wed 3/27/2013. I want this with my mileage plan for 12500 for each flight.,I want to get on flight ------ seat32D from Tampa to Dallas on thurs 3/21 and then the 12:10 flight from Dallas to Newark on Wed 3/27/2013. I want this with my mileage plan for 12500 for each flight.,199,0,1,1
